"","2-Hydroxybutyric acid","3-Hydroxybutyric acid","3-Phosphoglyceric acid","5-Aminovaleric acid","6-Phosphogluconic acid","AMP","Adenine","Adenosine","Ala","Arg","Asn","Asp","Betaine","Butyric acid","CMP","Carnosine","Cholic acid","Choline","Citric acid","Citrulline","Creatine","Creatinine","Cytidine","Cytosine","Deoxycholate","Fructose 6-phosphate","Fumaric acid","GABA","Gln","Glu","Gluconic acid","Glucose 1-phosphate","Glucose 6-phosphate","Gly","Glycerol 3-phosphate","Glycocholic acid","Guanine","Guanosine","His","Homoserine","Hydroxyproline","Hypoxanthine","Ile","Inosine","Isocitric acid","Lactic acid","Leu","Lys","Malic acid","Met","N,N-Dimethylglycine","NAD+","Ornithine","Phe","Pro","Propionic acid","Putrescine","Ribulose 5-phosphate","S-Adenosylmethionine","Sarcosine","Sedoheptulose 7-phosphate","Ser","Spermidine","Spermine","Succinic acid","Taurocholic acid","Thr","Thymidine","Thymine","Trimethylamine","Trimethylamine N-oxide","Trp","Tyr","Tyramine","UDP","UMP","Uracil","Uridine","Val","dTMP","dTTP","β-Ala"
"02_C2",205.894150923762,240.000925926914,0,2472.75403148378,0,42.6443873595149,18.1677721730703,45.0788009546523,2525.00827923724,61.6705838478276,17.8112854667799,1798.78154910349,102.425241549156,47618.2417943637,0,18.5995443804936,1217.8919482606,175.52788661987,148.897513406197,510.211337976284,118.024610137759,180.954735843383,8.02996696488755,3.16108244552147,6922.44351328053,0,0,164.03149442988,113.916651807032,6033.72243886415,120.548340230293,0,50.1018137439962,2586.05326797481,37.5988797960901,121.659740878367,125.804132914083,35.26270959084,184.444694200065,52.6544402606046,32.7611895190598,227.288720833233,336.875492535621,520.060319369579,0,4856.47129779242,516.431193786608,1025.81057963224,409.589739225526,107.176080526919,0,118.807279619779,145.737714778116,293.065915802695,446.86917294337,119833.05587318,2060.48705209839,47.4304944047941,21.085902007449,77.1858973130588,0,430.32663475075,62.0226258023975,0,3012.14392411181,63.9189982607251,415.572848437806,78.7636952922633,287.070144522747,72.4804591123864,0,159.142969569405,178.132882210939,208.929377308132,0,0,158.786137161602,150.029903863122,1074.40220709371,0,0,187.737226280069
"02_C3",102.831783999268,238.241010557552,0,1595.29844545041,0,65.8898038033415,27.6063338348155,54.9216605991179,2603.02353464524,77.9561655358224,0,1675.42145915114,0,53411.6863736408,0,8.2190107592365,216.520946420681,99.1202671866002,39.5774413749571,678.175092901928,22.2676419072887,50.0807789009134,5.3813746641148,3.95877104253525,5296.67676884275,0,0,115.4044722695,54.3162560841707,7288.74508854297,52.5590172825525,0,0,1159.19194096934,0,15.3542650574441,20.6746894237003,27.3154585003433,169.882148165276,77.6571590443382,40.1180292827956,281.280481299516,186.101448758614,611.698223945996,0,2185.1755505045,241.961898564258,1182.57121500336,133.182178818306,103.523238075604,0,171.847023889867,117.143023668698,118.192360060832,349.983971017637,139695.089143928,1010.48676536411,11.9644439043286,19.3213593983151,47.2061673745623,0,363.791344341769,60.2034387005803,0,3063.58583392215,12.2891431367524,357.343413210074,87.3856603302495,186.85195684481,23.6486986167068,0,73.9797570491848,186.026466342406,38.8612154470916,0,0,175.753651997783,150.863167821345,668.307088440409,0,0,162.521840219015
"03_C1",0,102.982461931922,0,583.701593664482,69.6569274495082,33.3944158414783,79.6996031667575,57.2348887562432,807.19903927628,109.619575522003,20.2349239782678,1721.46359026491,0,38643.1427912074,0,0,80.4764532301261,168.654189025708,71.7580341822277,780.164048483349,6.92612987161405,6.03345899272418,0,4.26239865458558,2353.88743058632,0,0,66.3485959354194,72.1771698135665,8876.821463025,0,0,0,586.440778642137,0,16.4611181483053,26.0450979402482,12.8915083961957,200.077504735647,24.3939930457299,26.4364441535469,242.81639823314,77.7047418758828,209.200686181064,0,910.756445916967,86.087689710522,2185.47943263961,112.29855961348,41.5578850300535,0,196.722423711898,222.16764123619,56.0535469098003,889.100859965446,54424.0167273914,131.927450892195,0,11.0700248192344,42.2236451495976,0,206.768681017313,72.0540640157724,0,2239.70042316945,10.020702249593,119.833161604192,136.261141007356,124.791194877589,18.4713288041178,0,55.9171868646726,239.332267025608,8.91372631263085,0,0,98.1476033658372,152.232551271884,234.055019139698,0,0,70.1626782462795
"03_C2",33.9840885548398,120.377376155219,0,669.583446349345,0,52.1672890450371,44.5126660410436,33.1035528460401,1046.35747651139,162.038374088263,85.7212979608629,1561.45099351196,48.6297717852439,36134.3546808545,0,12.2977668152554,201.108775486525,342.009424078097,245.374186650435,631.691978034887,16.2402364470192,68.7791353710417,0,5.8006750024124,5771.82772165995,0,0,214.585732192045,176.979127813367,7727.02521380069,83.0292355228222,0,0,676.016185027912,92.6741223406342,10.0205489543355,28.3271981483013,19.0836759607652,197.079807251936,35.3168056024621,23.4172260110697,275.648397418493,125.197941380802,201.018077282259,0,1125.7944187225,133.705828218078,1952.1076955647,575.771533252696,74.9701460950232,0,172.726985911213,260.596490590033,100.743895732813,758.731195824015,46671.7154611268,203.173014361309,0,16.2641825667492,39.0821318462101,0,254.131502003004,26.2538668481318,0,1692.61892233924,11.674687026244,210.21547439909,103.579782718916,386.143152102332,25.9674985263194,0,77.6054345568231,217.790249497841,14.0928109363218,0,0,120.682578658852,125.277130247089,290.507722959682,12.4598437913955,0,83.9138827698009
"03_C3",0,38.2151563718653,0,256.650566763818,40.8154462552599,15.3560319835151,27.2019776622201,14.6249001565031,847.246130959456,66.9342763241643,45.1048281273384,1121.83102474814,0,28307.6525117397,0,0,135.909628044636,75.8334536364244,53.4383328278904,808.272602436276,5.45755123206014,5.36928198471418,0,3.03043090452217,5359.91218899601,0,0,45.4338290275183,30.6873150796688,8896.83550852633,0,0,0,528.478766291045,0,14.0750116460429,18.4843397820887,9.84968300593034,207.524230357695,16.6647010885204,22.1273857511554,402.669707133938,102.173122275204,123.982637883786,0,666.538458449207,130.321167168068,1991.17296162796,123.601955515856,67.5232368350918,0,69.8222535704672,173.91731391803,66.6301310753667,954.880460297141,43330.6407917904,103.047416233653,0,7.3659439564098,11.6626501528878,0,196.516131481837,33.3013126889675,0,2203.62268149224,11.010943312046,91.3677012496958,97.471047533752,91.5413903566915,21.3723884931449,0,50.8385221731573,220.534172855073,9.49621930900272,0,0,113.891904693799,83.3343234809626,305.269660069265,0,0,57.6034307086628
"03_T1",0,36.0325974434007,0,234.617396843888,51.0447591416275,11.9576659783281,18.2648775279622,7.82635111521844,795.961663138869,54.6022813688987,44.8225024669561,808.070661231701,0,21187.7074831207,0,0,153.841551329126,60.5064102658409,52.7151098432505,672.096444448711,5.37384027984282,5.7797443736558,0,3.41331672252381,6500.79949753167,0,0,52.0391133295013,43.7507178201439,7588.1967060792,25.7161080642385,0,0,422.002015615546,0,12.3072467301348,13.8272539113066,3.71001695124417,147.727664608316,15.1403364951559,11.6249899075028,357.067587119419,123.956417342786,32.9834959495451,0,954.38936157382,175.455774817407,1407.56448383362,165.525832594967,76.8284841049741,0,30.9280380930123,171.85115277016,76.648747690482,705.131436870178,33178.6327852674,50.8556187465968,0,4.83517946663046,0,0,189.47866188972,25.0299593803728,0,1216.5294554269,9.63369825580113,86.365050224318,77.218704040406,137.752265844659,9.6187560337353,0,55.3651828515897,164.482215642997,6.66479520654398,0,0,93.4417076856439,79.4421621135681,342.99267369335,0,0,43.2204908051048
"03_T2",29.1798174404352,88.351471866035,0,509.544674198458,49.7621523581534,0,10.7565651031238,10.5593602794294,1080.99425783265,77.1283980241696,50.8984348655389,1651.25876254291,0,45750.1618378488,0,8.58919804622791,303.197770565405,135.363662355021,162.421146117175,745.720189316084,11.8447094163246,15.3460260653675,0,2.85711546897938,6901.05124837175,0,0,74.5234778562615,98.0101871451383,9685.62634864552,0,0,54.5350052983255,692.587858118604,0,27.4358003102221,11.7406960139906,8.39048476627172,196.304284852278,40.464272315719,24.3143955913622,549.202931978512,150.439385138785,163.042020734817,0,849.56436163919,166.519335501502,1850.25215159962,503.566874710229,73.6842032036043,0,29.5573025221414,187.636348662776,99.8942425460124,731.024256109399,57130.1664296382,159.732349347247,0,11.9674635093217,31.2054075664884,0,278.172186465399,30.5990756744508,0,2454.19653998383,9.01323026885793,201.766132913805,94.7165137559599,273.638907712812,36.7060809788141,0,72.3531831347237,222.852441831884,4.9771362824892,0,0,175.878914700442,79.5572845976448,324.500693296701,0,0,73.4011276135891
"03_T3",0,63.6859208558679,0,401.552889311305,0,15.5426166120677,13.1862927253248,8.37185791977039,1145.20918651855,47.105777810758,13.9397208670798,1679.2836925383,0,27691.8468038808,0,3.87035199506026,160.833794148913,62.5763818095712,40.9229430565127,769.229293965905,6.81138356440642,20.183769510983,0,4.12366219955169,5645.08071369869,0,0,48.0702979583657,36.9228973610692,9312.88728781615,0,0,0,678.268383192591,0,165.201076345135,12.4174563106104,5.44195334605223,162.415479971975,28.0273049290455,0,461.253483720752,192.232328452482,41.6703935112502,0,718.973827083099,249.024607387256,1556.99140251429,256.108131622126,92.1325317917397,0,27.8607887671404,179.758174378253,96.8353390671458,842.966318476181,41653.4945070773,77.7156295845895,0,5.78309053974241,21.9142125188666,0,254.533440135598,17.4238412814747,0,2775.89895196011,16.4145269157373,148.672972279084,111.576060017313,111.783727753303,17.1168576099738,0,54.5440076188871,216.779212608283,7.18761805589138,0,0,184.047586695043,87.5907253413853,380.630870655143,0,0,50.8920259615047
"04_T1",41.4807778797641,159.413167344199,32.7188857415188,213.29463822517,70.3047857775226,40.7159835437943,10.9426443019156,18.3990451885709,940.099577066938,115.489635137772,12.9195897506308,1426.58002956859,0,51945.4658414089,0,0,121.874739536357,124.673588763434,350.357191590905,474.461090243537,7.08285105193843,0,2.975021866336,5.73034462212041,3655.43532589574,0,0,63.6630662996623,33.3811336311711,14553.2532408062,0,0,55.3332179841661,717.077247426336,0,11.2304983093719,134.981292776325,25.8723631911586,126.589805535208,111.966811966195,20.9897676184307,213.550186981858,89.0532716353145,626.943613828588,0,902.562675325153,80.4369201035528,1018.53484756627,221.174152964642,43.8512713606905,0,116.446847018025,105.475825838645,52.9588714740599,682.42673206327,81652.9739295,100.979186229601,30.1339232442127,13.1779584962287,28.0074745715041,0,259.743066155287,52.8353876172535,0,3404.82261493588,9.44333735514191,66.0404375425482,101.758321447812,132.202776409494,15.9559975807718,0,59.6187952357746,170.146471901357,21.0530095052951,0,0,194.92057102799,151.930993264085,232.454749991072,0,0,67.0080686689906
"04_T2",0,187.491703901245,53.627960571944,181.077912321514,72.4191249307835,86.6506766978969,25.7191660054516,15.9639760024421,692.794443436356,172.82421691297,0,930.541805935024,0,13671.6672760616,0,0,1003.97151480809,72.0855625119899,187.768798398263,233.509643952818,4.57271978906792,2.57687142820994,0,2.95014151591804,3940.51035041841,37.966165289647,0,21.7685683644473,37.3372344559727,9175.83620375692,27.3166814065146,0,226.429351011029,376.819697573371,29.9604842041816,10.573973157007,136.44214261685,5.30353456387784,102.635539614173,45.5096101207422,18.1409874098381,234.689986860296,60.3424608014474,53.6317798587271,0,631.981842824093,65.4400506652608,955.564429427073,521.948998155994,50.5594755812747,0,84.1991147745765,93.4775429109997,52.6318536176799,895.153101996131,43519.1651604657,40.9198730002981,74.7289051027221,7.592495734722,0,40.1003644705924,333.685404634985,15.746741998082,0,2738.99742493358,0,91.3854198311712,59.0172802207444,73.2423482156641,31.3452529066468,0,47.3680571775669,202.051336985388,8.44903030200328,0,29.5177183592705,165.504574187977,86.6830205257387,162.051927147059,12.9113709060286,0,61.8030043693434
"04_T3",29.8867750939612,110.532165414755,0,618.990254272912,71.5899341026954,31.1232322064354,7.46512316959503,4.9957911756258,1138.05397072706,34.0825615589779,12.3253270299751,2596.57177935632,66.0672039489366,31870.6586051787,0,9.70544072402082,875.187056374416,112.198797056134,89.4823540382747,550.246309612411,34.3564363031633,42.1987134908172,2.03629840801707,4.08287527768008,7868.66453060915,0,0,42.965721204875,51.9786013327845,11241.2981453512,54.7225690153934,46.0289787116652,361.560442189274,775.721869880185,31.3820673228393,18.1494128054896,94.1354958143721,6.76115168786623,178.237964769628,54.8590917140336,19.2820509666113,479.738623350678,96.4310214506085,70.6385092880049,0,597.605248610793,138.805834813258,1142.0322012811,1174.16893281201,90.1748451057932,0,46.6657923658934,235.14417541175,84.339221458185,843.085275600032,48251.6085658696,65.2109069573187,37.0791578569533,10.4477804174485,26.4043856182476,33.2970174651095,265.494141649949,11.9887073804685,0,2920.91153744121,9.27388877814634,170.763402929861,53.2321459674347,108.014794935642,52.8739177068305,0,48.1247184804083,217.952595013291,42.390629445197,0,0,251.218011263932,105.702253653678,269.58795836301,0,0,74.5993093644003
"04_C1",0,260.80504541601,66.5016591317589,587.30799704435,69.2546100990514,48.4690162837457,13.0681025733088,15.1413368425336,1216.76844212426,124.417406575604,22.6259064346576,2099.50301981736,0,109032.497135229,0,0,309.480135624137,181.428565974188,473.423446931698,490.276798430832,9.85503972077974,36.5863315428433,0,3.23982383763002,2213.26575978859,152.041351345512,0,233.6533502045,87.1858595863435,13995.8462138391,0,23.5012851993392,0,934.297901451116,0,125.168649891235,165.519180351543,28.0901235169671,99.8250001952313,65.1511163901056,58.19716042367,205.360308151283,114.44333621836,518.159602001374,0,908.598094011391,120.977135373841,1321.21542056496,357.47157881707,72.5862623585837,0,50.2070650247664,174.888766138708,75.7346138139242,855.958778494162,183090.982109346,108.129236176684,38.8198640324353,20.7800103359608,55.2522192828457,0,456.137003541564,177.952671745251,0,2634.86685205733,21.1595258530998,130.480563098661,109.858853199902,123.987185674064,0,0,86.7129181190522,212.920588723564,13.7626118539359,0,0,254.040343062156,218.820490400986,299.5460026432,0,0,79.9167287835863
"04_C2",76.5054560415333,156.376221293158,42.6276881500909,1541.21457968623,0,49.1021455259671,9.80407769184589,8.24623207654078,1528.92342748771,58.9902389834261,0,3223.14484121473,0,53770.3814294338,0,8.37280098732111,488.009397514323,96.693468538118,179.601331321108,758.160997452977,51.6995882341186,131.548910382313,3.45006179552568,7.03416428173687,10170.3523063166,0,0,136.628862309807,110.540257230239,13070.4224782072,69.7999688345364,73.1741891480879,510.257421774567,938.057202250376,39.000213951342,18.2284080255045,30.5528423610543,27.4696086975011,196.824130909461,151.212877419007,27.0167654774736,618.464700710453,135.90595314211,525.822131367942,0,1296.71667048738,177.404966696305,1426.8585833112,1011.92543092459,94.6134457945211,0,67.3489010162379,411.144542372342,88.9310461856955,816.529333548081,77161.7259817299,375.6398347069,140.256384599827,9.11931880025398,46.0275025982101,69.6525980351824,406.229809096179,57.8939716152617,0,3163.16801750682,12.2874232092579,299.732672252721,72.015537299684,270.728864963083,56.6320106318515,0,77.435778925122,199.740383206413,260.8996952341,0,0,309.166136869519,154.97002354742,425.683135578529,11.8920077662684,0,118.128595286749
"04_C3",33.0997930869047,201.594642441069,0,1181.95300275996,0,30.6328848580456,8.99891938966889,67.1376132144625,711.869925600704,297.919414193061,30.2831509499381,1896.12393879251,0,47471.5419075655,0,0,8229.00325268354,341.050945098487,252.410141068312,176.524215833799,46.5109097951661,120.234754396085,4.42476073052509,4.29912193528293,1494.13121304576,0,0,459.333685302941,62.6950049379191,6323.60709273448,83.2792841906782,0,0,423.32486145332,0,17.8579561456387,25.2359355338918,34.5061668990006,99.9008801241852,38.2091918198327,100.11446721652,36.7843906079111,71.1470314576293,612.55917135876,0,1185.82550330358,78.854870602554,1383.47784881552,329.034336875755,58.8710810193406,0,48.2122646226309,56.2779415648875,47.0869317483395,18628.1419697812,102287.821581883,685.029276778418,0,9.41124385079022,0,0,301.749556978198,120.322317407019,0,3526.63572448134,22.6253175715428,120.63788709532,80.276750703472,210.096218406035,0,0,63.7852138838305,118.596245251955,16.1013084829224,0,0,154.822401176995,283.491185820588,150.003459049561,0,0,599.822100150519
"05_C1",0,487.808942763471,0,7639.79944638625,0,0,294.609325788757,9.69316445427768,1615.34205500528,119.626326294477,0,2344.0922209331,0,42527.2329090567,0,8.1237121185647,23216.7917315102,191.133293122949,148.811957275228,616.86565291207,6.92899903047225,4.0802940825258,0,8.70215627456914,2413.41377820776,0,0,2665.02689285222,90.6744917115436,9825.9667916806,0,0,0,641.707174790372,0,33.8697676289742,63.1130053772923,0,184.234281206176,66.6318075048361,27.2271775791095,224.191391659087,107.797360683094,0,0,1000.49866291075,183.09888950477,1229.23646979036,251.027322527865,74.8473644160439,0,72.5227643008099,454.182431384868,93.9313412479318,744.659023053033,91113.1263318967,5445.62473135203,0,15.7781064460255,0,0,309.979070411216,198.608173333254,10.726408391192,1920.60487955856,18.4786627328165,107.774113811966,78.4474061897147,144.726128531735,0,0,85.7008212564845,247.135194590085,348.270084351407,0,0,225.016280290392,111.271742233794,275.39947290337,0,0,1936.57023533892
"05_C2",0,349.253958726941,0,3280.03469430272,0,21.6115900787726,30.3890879377656,14.213541630294,1054.29751282168,108.26669191647,0,1128.12393006923,0,34367.4242383576,0,8.57027437717269,25253.7490315743,84.3097252364687,52.542940245578,462.899427987069,4.28271696368545,4.75852324395596,0,3.92599269452232,2217.39234825943,0,0,692.54786165922,36.4294994139095,6913.18066051293,0,0,0,434.019377649258,0,32.3724301505785,159.521138578197,2.44875277039771,118.528120271831,28.0651601364363,26.0317422664107,25.3334988058809,57.5924927928436,29.8723408273155,0,796.11193639268,94.9894059204901,1558.52776184058,118.326712207262,46.0560477903714,0,95.5643096293684,150.748729399375,61.4941485828676,479.112489084212,50942.6376597287,4805.76754971892,0,7.65296635695825,0,0,188.979733123306,192.374827065771,37.3997114330425,1280.25685061295,29.9567100278118,61.5735636904742,61.0228145601873,100.952829201861,0,0,38.3399312954538,190.111474809795,155.45971570259,0,0,86.7324692151763,70.2687022848886,168.775379031856,0,0,1310.6449151334
"05_C3",0,555.869907652124,0,2189.5360219629,0,0,25.2994064723446,5.55373204093881,1209.67601042851,66.2486620031896,0,1026.19544710978,0,47296.4594609472,0,0,35121.3189594154,68.4237825230348,0,907.109213505997,0,0,0,0,3813.84257380297,0,0,681.368857675342,41.8485409924666,7592.54161329047,0,0,0,599.39956879057,0,48.2709642888045,326.395080262972,6.36308905869007,128.514717623095,26.9957912380927,0,64.189298154157,230.869927642758,10.7420823335074,0,2753.94818109256,274.043977365493,2247.39946515822,217.986889431267,123.560842080467,0,0,274.240043217197,136.117295755666,474.939716353831,85474.8387628455,3460.53648697872,0,7.39302778947119,0,0,297.214589085831,220.857573639964,0,1109.03995548213,30.1833973324615,133.538580269685,57.258543262202,148.836262196355,0,0,41.289747865563,222.114758939801,107.4940383093,0,0,178.68431242409,81.0191053901758,433.805071390837,0,0,37.1758504576077
"05_T1",0,2054.53938224082,0,15655.1321065272,0,54.3566152455265,176.574731935927,23.536805679285,5508.9209886561,124.104003956386,42.2921129170992,2948.65005013836,466.656649811825,63842.3612126511,0,67.3309389940395,28096.649086283,227.449684818008,97.8909470352324,399.358526882124,1530.3559810895,671.371069634842,12.7447140535743,4.51687785669476,5849.48812529307,0,0,1803.36836649234,622.800864829071,12998.0870379373,236.658089985906,0,78.3492301427112,14404.8557426665,0,685.317390148724,29.1131440230846,9.27584469977595,206.630687374592,49.1751132360688,1095.75635490272,64.3749741699792,76.818570442458,8.17706508527654,0,1053.09607597029,137.026716839832,804.911021762475,426.373104674115,61.6971255312369,0,416.267346244284,390.409846006039,96.4576776541629,6919.89325970785,118481.323796327,5512.31414942675,0,25.9579984639065,470.480882922088,0,281.479731275424,86.5277295247337,0,1076.85381499365,231.962707236274,328.857733685923,62.1566463770721,142.831353666979,50.08481095986,0,1753.73415404014,143.48162441769,980.122268997838,0,57.0853404464333,201.313422714193,108.216710615587,218.759332234291,0,0,1697.42622076347
"05_T2",0,251.308099896318,0,9237.84589425588,0,82.5585320138682,125.001243645018,35.5270926612158,1912.37824019815,212.22375016693,0,2362.32266463316,0,51353.9761212099,0,9.14561682223969,16186.9582098256,175.932764897352,152.327871452092,494.712296217161,11.1084170979936,10.9816989843063,19.1617497200854,7.68144715430915,1860.3267363901,0,0,721.216331646743,173.959743692418,8587.0083441562,0,0,0,903.808414879066,0,34.6007386527713,320.556037939688,6.27281332275261,303.229195146165,34.6546454264252,62.0377682615277,121.761790609179,68.5143122323232,33.112134337796,0,1119.51582112279,135.263785685135,1534.13983282107,212.377018119241,59.0020266279611,0,377.838065375933,129.947914035164,90.2449403675655,916.036240705876,78356.6365778949,2548.04288891681,0,21.6120916349892,0,0,281.071077154007,38.253476666021,0,1940.87331980966,15.1820327984065,144.787622850595,46.6578900145683,95.0753170674894,17.9430596565927,0,80.349000827496,292.44354049437,648.870140745503,0,0,111.165445259974,115.168995678279,281.784748133257,0,0,1876.24598488583
"05_T3",0,308.912791058336,0,1888.37397783124,0,0,150.95145575631,6.19391922554057,910.389337751887,30.9128166516023,0,1757.98748687405,0,16258.8350001438,0,9.62688727133404,24031.6463427614,103.449617220147,143.704701328321,586.069627608044,13.1586584864537,5.65817780871607,0,4.01422335446504,1140.11802327104,0,0,1628.85811039273,57.3314848627835,8475.69870250881,63.0817921814019,0,55.1723977059597,638.762555209167,0,30.0958316009543,37.1484057878253,4.24160691173091,156.217886169186,32.6815999946619,24.2621941301071,261.427498891293,125.947655387209,8.19469169948466,0,900.271238183213,170.282493464646,745.375043045627,672.997627487541,96.5506533312724,8.11918260017295,23.5953170354223,329.46764648302,90.6437403092754,607.687252663634,46597.8058960203,2612.10568269084,0,15.6824050647895,0,0,292.684580512528,55.2008880634824,0,2093.59800986659,0,79.3210595029269,62.3594438984478,193.083329204502,12.644678894551,0,48.5955162455451,222.002535880707,93.7962392361208,0,0,230.514672823596,71.1452397268859,252.810224057338,0,0,676.409484226185
"06_C1",0,788.250746316396,0,6218.70061869074,0,31.4228173607568,65.2506156026,7.41360835115564,2073.63706397914,77.0139789873539,17.4335331636029,2790.79220816274,0,134153.876928704,0,7.66136642797011,11217.7713320647,92.3134102693579,0,737.389603556979,315.209395731673,392.720064900784,3.98783661610912,6.63253948599242,7301.94030847418,0,0,1831.80088405874,178.546591082841,8087.26176620642,0,0,0,2103.74421845066,0,53.7358514860414,607.421560845848,3.04076561170491,236.550892567062,53.7941245364902,145.548681743696,696.456360422485,102.337030159641,25.3415630092108,0,829.553776693841,124.36632424144,2691.56158591542,144.261322121644,110.560110564074,0,38.2228688757631,348.421940296611,77.549280852319,826.948263144786,116041.434134848,2405.9435902292,0,21.9205644342503,58.6649185267886,0,256.433490010877,156.917239049628,0,6934.04954026204,80.3546508438466,227.649049078304,64.5424797928517,234.392638716573,52.3803754576303,0,54.7417320200558,244.225180823399,34.7632891504909,0,0,180.920607803224,117.045544858296,254.827475577813,0,0,420.896917491882
