"sample_id","(+/-)-Tryptophan","(N(1) + N(8))-acetylspermidine","(S)-3-Hydroxybutyric acid","16.89_propanoic acid","2-hydroxybutanoic acid","20.13_butanoic acid","3-phosphoglycerate","4-Aminobutyrate","5-Aminopentanoate","5-Thymidylic acid","5'-adenylic acid","5'-CMP","6-phosphogluconate","adenine","adenosine","Ala","alpha-glycerophosphate","Arg","Asp","beta-Ala","betaine","CA","carnosine","chenodeoxycholate/deoxycholate","choline","citrate","citrate/isocitrate","citrulline","creatine","creatinine","cytidine","cytosin","D-Fructose-6-phosphate","D-Gluconic acid","D-Glucose 6-phosphate","dimethylglycine","DL-Leucine","DL-Lysine","DL-METHIONINE","DL-Ornithine","Dl-Proline","dTTP","fumarate","G1P","GCA","Gln","Glu","Gly","guanine","guanosine","His","homoserine","hydroxyproline","hypoxanthine","I(-)","inosine","L-(-)-Phenylalanine.1","L-lactic acid","L-malic acid","L-serine","L-threonine","L-tyrosine","L-valine","NAD+","putrescine","Ribulose 5-phosphate","S-Adenosyl-L-methionine","S7P","sarcosine","spermidine","spermine","succinate","taurocholate","thymidine","thymine","TMAO","trimethylamine","tyramine","UDP","UMP","uracil","uridine"
"01_C1",31.5185421653817,0,74.2271875324959,90900.8968515633,0,49801.7518225165,0,23.0111067778126,70.4861863623742,0,33.0529030152844,0,0,36.9440315075846,6.43139708085909,392.982256582505,0,262.556325643761,3318.09389191353,39.5296124531107,0,248.27003283307,0,2277.36005191641,158.273400936577,88.4435331643907,0,501.914546774505,5.42457785842278,0,0,6.25966849747828,0,0,0,10.9892143455536,58.5389441403282,1510.79403760987,90.0963746240979,92.5770600231729,414.057270412612,0,0,0,8.62195362277009,11.1768292310671,10909.5635791769,251.635356549629,23.2969173442041,2.79816236204816,87.6163036282069,16.8075221869952,0,318.247278065193,54.1221254466525,16.0413077567914,31.7058643632468,947.852114668718,163.528579746758,160.850334320181,36.0287234016944,124.748552122019,108.684456073575,68.1763096688366,35.3219595240165,0,7.4645612667504,0,0,102.993016086396,20.5605480463478,2364.85267162633,0,77.1458989893535,277.89033074515,0,0,0,0,0,192.824186450116,126.074879431763
"01_C2",35.3564533541802,37.6901346086207,75.583550653816,63968.2990673758,0,39742.1677174224,0,45.4853202997464,219.604528817889,0,28.6425820936654,0,0,26.3179650139666,11.1217643729645,456.763460112109,0,295.298456619322,2710.27060962603,41.8782580076752,0,333.59964136578,0,5929.39179078719,147.584107463342,57.3168874458072,0,529.991120278191,7.70085582926438,10.272897720737,0,5.88533603194008,0,58.8225601046001,0,0,68.4012624474145,1483.60149022183,83.7468631374905,148.7364763842,500.836854678001,0,0,0,10.354187379768,32.6142962173439,9668.21733560139,293.949263313192,219.111599102988,4.08680311811674,141.403787591466,20.9922823214981,0,264.539130295469,52.2266316525205,65.8189746030077,39.4857977485422,773.031100586605,214.938537308881,157.354948767403,46.1883848473877,118.998955245105,138.444250408812,104.615574407068,37.7357068175365,0,8.04467280398344,0,0,28.1516675012875,0,1260.61786258373,8.56426553456975,79.1497099451587,348.45408503611,0,0,5.68206744952235,0,0,141.705300428313,114.247605914543
"01_C3",27.3681762778884,0,211.612781313121,49125.6798909098,52.0856056629988,39829.5943697553,0,51.886688421587,188.771185149883,0,27.7529953893123,0,0,17.0680015045237,7.81894210362795,709.076360441711,0,51.5102355685023,1850.73419313791,76.4291518517788,0,375.488375914979,4.3025559532403,9451.71382747044,126.096014213742,59.2475402174749,0,696.840783224727,6.97282402595189,5.58116008121983,4.40838056417436,8.1383370401884,0,0,0,9.83536214112677,136.479030835988,1739.50874593533,64.358996151709,278.700967363605,500.504909400786,0,0,0,11.3397745235014,32.056184062476,8792.91028062187,465.929478484158,26.6800931591388,5.15812226539062,167.415725342944,27.6491320805984,14.6167555210723,160.516374733664,74.7252032269683,47.1840288170321,43.871866827651,802.301555827355,285.91537271125,224.611268071803,92.2775001712597,118.771700138234,235.355930943771,55.0174277558669,58.1973517363014,0,11.9507538817,0,0,24.9017061734194,0,1432.9232915305,9.07275702103885,73.1611764373484,238.259278997755,0,29.6002272137459,7.86012416006186,0,0,141.326388597432,109.338494173869
"01_T1",37.2154834123802,20.0698605580026,0,22110.6315177675,0,16883.078380117,0,511.706534082606,589.043230481582,16.901153278868,86.7860278922296,0,0,29.0995941674747,19.6201780349487,332.850827315741,0,445.023833229544,1951.72647137478,22.6104747094728,0,191.093391996236,0,1118.45283206767,110.0158414423,50.1356770085124,0,263.347461912071,5.13841346060914,2.6180009624546,0,5.74784371744043,0,45.8044207389448,0,0,34.8779481479707,1498.16187921518,33.847559875499,75.104093061909,418.373328860698,0,0,0,10.0554758847821,13.8833978327831,8562.65595435972,244.433301855308,24.1322251597015,5.38274433655588,126.463442463915,25.179447366636,8.26391039037691,35.0909330712456,34.6147133813909,28.329835773619,22.9118426984619,1022.34308454558,99.9426928873149,97.4738360904334,53.5550698320728,70.4967700939074,94.189574103264,273.883933082482,34.5856364309274,0,9.81012424787781,0,0,29.3751734654756,0,1042.60482206246,0,89.1275281333263,298.422895009163,0,0,5.68856479315925,0,0,105.015916141801,126.750589846464
"01_T2",32.6936656745512,0,125.973292945784,42580.7434975914,0,37938.0608499061,0,930.736561036212,1848.07791705058,0,89.7770386887382,0,0,38.1364918080214,18.3761062178203,567.604081014657,0,851.498000003268,3160.91457844791,46.7296970345085,0,249.691969672174,0,6697.59336484357,112.005471221544,54.8805019102054,0,423.983678244366,6.17876738375412,12.7869302526407,0,4.8924167031047,0,38.2064759123504,0,0,88.4491328889461,2850.38370803945,70.5137279727588,197.055435810567,581.997627391514,0,0,0,69.0016832334943,32.1296382733359,12098.7804256912,426.594519927557,322.341864236464,3.8482245443611,208.294676581987,31.4494313326948,11.6779191575364,104.251582959303,68.2996861274419,52.3173334213229,42.5920302645897,1317.17903870252,173.979542239491,196.351981988734,76.6712997924931,120.507673965908,206.625336145738,349.789556326577,109.907314535128,0,10.0163921139318,0,0,35.0523241985166,0,1249.0671265478,28.6842039146701,73.646861106245,182.257087612829,0,0,6.90724012934003,0,0,97.881801945664,126.269104234473
"01_T3",28.6424847894579,0,112.473811136982,58076.6080434353,34.3143048752214,43902.3537498902,0,454.189402859873,2090.82464178515,0,58.8150029100161,0,0,50.0927501002917,12.8469263127864,452.377405411682,0,718.381020390908,2859.62152467534,61.5021124155857,0,191.946058595213,9.5666044016236,2768.77698539584,98.6297772580702,34.8485944480935,0,473.203781036475,5.225212930564,7.66576695841881,6.12366561964067,5.90026802055271,0,30.2641903070846,0,9.15982284284133,72.2528707928527,2400.8660284007,73.3226137153896,154.599544195502,570.057004614636,0,0,0,9.36803467902069,23.9582456810971,11385.6710630743,337.647324273764,25.1850621975748,3.88999241228012,191.514592254649,21.2221980654099,19.7323504547497,235.308348098026,58.3785854980223,40.3181867204493,37.3128443409277,598.296979537865,127.778030522132,155.095579236384,54.7173164290133,107.439071172099,161.537278702173,184.065003511383,69.4770055732857,0,6.6277728675364,0,0,38.1999959767714,0,1184.29696758418,0,73.035381464948,190.700196617336,0,22.1986081772971,8.06692840911069,0,0,108.284979541155,110.328635194158
"02_T1",275.467815222394,0,388.536616370979,189863.158329722,365.034394582197,53518.1381240317,0,163.298287088063,5102.3540869407,0,132.778854844644,0,0,141.70302673033,337.248600316409,3833.46414729776,0,288.059588385197,1416.1743789866,150.988678714118,61.9685871260462,1455.58646822376,0,8429.52261949043,114.958507750399,44.0111813637253,0,515.966682623336,212.294105566292,185.205064530083,41.7157897807771,4.65299828427371,0,337.183883469733,52.2073981394977,0,586.110320515005,1283.96785857023,125.784131563746,128.359760111898,571.34827291769,0,0,29.3862214211823,386.08524179887,338.588076483841,4788.43523081491,2750.00207109707,26.2349595787861,81.5544244671492,278.484317535448,181.110386694451,34.8380941442138,101.518854262864,361.324942794719,415.075798790543,367.15689544525,11612.6443969557,221.05978489912,706.63563787164,1029.57493931411,341.934377569042,1463.55724324232,524.71381244857,1492.20636101605,20.0258943575877,35.2635244843338,0,72.9568868275282,60.0444144863774,0,13792.876725695,30.2787519464771,89.3627830618127,693.049855479522,0,39.7731286463828,45.4763024764338,30.537237122782,44.7079862295988,140.443168857855,320.41071278695
"02_T2",39.9558041906036,0,142.430089909444,144676.554772392,39.1925715683394,59659.7120318579,0,52.4553276014486,543.245524016386,0,21.8560206154208,0,0,28.2392746760889,23.3283877062287,1251.36771586387,0,48.5151322696444,1038.93608278283,62.5309029432522,0,119.068010163192,0,4747.97844881699,95.4846293484903,NA,0,534.487055983727,30.2893685722733,52.5409896437844,3.52878775896997,5.36071862454229,0,0,0,0,96.0127538491329,780.878743556237,80.1471839211678,141.538929162204,309.249456538477,0,0,0,23.5754519040642,16.1116073128233,8139.6945517478,719.73843209745,16.7479832637912,10.2893040425073,97.2805639993336,39.9876423360365,20.7840102851341,557.728257537879,83.0510907028406,177.820592244508,57.4799659986685,880.780279531087,145.791173390761,216.371108806135,177.520020120214,89.777448830244,212.6862856524,83.4070681256677,262.202968316325,0,11.74278121962,0,36.8013386719949,16.2326863620208,0,1531.96772634848,9.35936480156167,61.8043547075484,236.848245408862,0,33.7370704334565,52.1952447622208,0,0,188.768592279034,104.385415438479
"02_T3",171.291352600064,11.6826878015727,265.534143854691,248662.513749613,134.699519857574,78379.7809381058,0,357.879962281563,3178.61835454435,0,39.4116877430307,0,0,27.1389113514453,45.7764869175532,3448.4140979654,0,76.6009615206297,2581.75990986037,336.313337416391,85.6892140055364,196.824212238704,47.0876500163111,4052.94988225841,142.947720350121,77.9578649231117,0,792.437382807201,50.1435600895568,151.633891302925,5.90192093475755,7.3037018000574,0,110.399965915341,0,0,284.255984734161,1761.42938046066,167.714962164293,229.108129052421,510.288333074306,0,0,0,31.1085373009715,67.578439781301,7415.9556480977,1947.47198043795,37.8116823138348,63.2781947427067,251.63019443571,136.538689462777,86.3332136130708,478.795694456006,225.661916719079,1173.09256851753,238.910062056526,2237.54096583868,522.400688685584,680.022311670438,622.761984718628,274.956073407249,829.701327283217,83.0203706912062,1724.96395682175,0,24.6571634975906,0,94.1273368142125,191.273127355617,7.84858723663577,7142.25561580005,11.2137376005583,122.739907123243,563.347004464797,0,84.5348299735099,32.8290491608158,0,0,268.891634103125,328.225217975416
"02_C1",58.2540834887406,0,211.346292444702,50951.8809813213,24.4573128422488,29330.0228459513,0,65.8380434700196,565.6434723958,0,157.08048140569,0,0,53.9262056824628,124.150311326271,1075.49607728043,38.4941389165976,309.007869720827,1221.90485849717,72.5520802555881,0,113.620427176655,6.47989497241665,2952.36597032997,68.6055207620034,NA,0,677.334903315162,20.164183979532,58.2935521423856,3.94258428492627,4.54058260362373,0,0,0,0,81.9332607939473,1043.8356050026,66.7812826940929,69.849967083618,415.202663762429,0,0,0,20.1223132183848,42.8442180428385,9665.29733728829,801.244408813198,34.1816031451391,17.1885360136226,205.001540111189,26.9507558345809,40.0119556205423,51.0112717441247,74.5999659085005,176.31926170748,51.1404719316791,660.967602883178,82.734470568022,219.179628785117,145.346779510017,137.637849007539,264.554744119087,576.396063614895,162.015835950923,0,14.4125754918076,0,18.5539025396248,12.1430948759248,0,1082.26555417627,9.20560041860027,62.4000318151417,61.7594089626487,0,13.8291292031189,10.3998472861312,0,27.0705941045061,116.622293310902,123.496629041528
"02_C2",159.142969569405,17.8112854667799,240.000925926914,119833.05587318,205.894150923762,47618.2417943637,0,164.03149442988,2472.75403148378,0,42.6443873595149,0,0,18.1677721730703,45.0788009546523,2525.00827923724,37.5988797960901,61.6705838478276,1798.78154910349,187.737226280069,102.425241549156,1217.8919482606,18.5995443804936,6922.44351328053,175.52788661987,148.897513406197,0,510.211337976284,118.024610137759,180.954735843383,8.02996696488755,3.16108244552147,0,120.548340230293,50.1018137439962,0,516.431193786608,1025.81057963224,107.176080526919,145.737714778116,446.86917294337,0,0,0,121.659740878367,113.916651807032,6033.72243886415,2586.05326797481,125.804132914083,35.26270959084,184.444694200065,52.6544402606046,32.7611895190598,227.288720833233,336.875492535621,520.060319369579,293.065915802695,4856.47129779242,409.589739225526,430.32663475075,415.572848437806,178.132882210939,1074.40220709371,118.807279619779,2060.48705209839,47.4304944047941,21.085902007449,0,77.1858973130588,62.0226258023975,0,3012.14392411181,63.9189982607251,78.7636952922633,287.070144522747,0,72.4804591123864,208.929377308132,0,0,158.786137161602,150.029903863122
"02_C3",73.9797570491848,0,238.241010557552,139695.089143928,102.831783999268,53411.6863736408,0,115.4044722695,1595.29844545041,0,65.8898038033415,0,0,27.6063338348155,54.9216605991179,2603.02353464524,0,77.9561655358224,1675.42145915114,162.521840219015,0,216.520946420681,8.2190107592365,5296.67676884275,99.1202671866002,39.5774413749571,0,678.175092901928,22.2676419072887,50.0807789009134,5.3813746641148,3.95877104253525,0,52.5590172825525,0,0,241.961898564258,1182.57121500336,103.523238075604,117.143023668698,349.983971017637,0,0,0,15.3542650574441,54.3162560841707,7288.74508854297,1159.19194096934,20.6746894237003,27.3154585003433,169.882148165276,77.6571590443382,40.1180292827956,281.280481299516,186.101448758614,611.698223945996,118.192360060832,2185.1755505045,133.182178818306,363.791344341769,357.343413210074,186.026466342406,668.307088440409,171.847023889867,1010.48676536411,11.9644439043286,19.3213593983151,0,47.2061673745623,60.2034387005803,0,3063.58583392215,12.2891431367524,87.3856603302495,186.85195684481,0,23.6486986167068,38.8612154470916,0,0,175.753651997783,150.863167821345
"03_C1",55.9171868646726,20.2349239782678,102.982461931922,54424.0167273914,0,38643.1427912074,0,66.3485959354194,583.701593664482,0,33.3944158414783,0,69.6569274495082,79.6996031667575,57.2348887562432,807.19903927628,0,109.619575522003,1721.46359026491,70.1626782462795,0,80.4764532301261,0,2353.88743058632,168.654189025708,71.7580341822277,0,780.164048483349,6.92612987161405,6.03345899272418,0,4.26239865458558,0,0,0,0,86.087689710522,2185.47943263961,41.5578850300535,222.16764123619,889.100859965446,0,0,0,16.4611181483053,72.1771698135665,8876.821463025,586.440778642137,26.0450979402482,12.8915083961957,200.077504735647,24.3939930457299,26.4364441535469,242.81639823314,77.7047418758828,209.200686181064,56.0535469098003,910.756445916967,112.29855961348,206.768681017313,119.833161604192,239.332267025608,234.055019139698,196.722423711898,131.927450892195,0,11.0700248192344,0,42.2236451495976,72.0540640157724,0,2239.70042316945,10.020702249593,136.261141007356,124.791194877589,0,18.4713288041178,8.91372631263085,0,0,98.1476033658372,152.232551271884
"03_C2",77.6054345568231,85.7212979608629,120.377376155219,46671.7154611268,33.9840885548398,36134.3546808545,0,214.585732192045,669.583446349345,12.4598437913955,52.1672890450371,0,0,44.5126660410436,33.1035528460401,1046.35747651139,92.6741223406342,162.038374088263,1561.45099351196,83.9138827698009,48.6297717852439,201.108775486525,12.2977668152554,5771.82772165995,342.009424078097,245.374186650435,0,631.691978034887,16.2402364470192,68.7791353710417,0,5.8006750024124,0,83.0292355228222,0,0,133.705828218078,1952.1076955647,74.9701460950232,260.596490590033,758.731195824015,0,0,0,10.0205489543355,176.979127813367,7727.02521380069,676.016185027912,28.3271981483013,19.0836759607652,197.079807251936,35.3168056024621,23.4172260110697,275.648397418493,125.197941380802,201.018077282259,100.743895732813,1125.7944187225,575.771533252696,254.131502003004,210.21547439909,217.790249497841,290.507722959682,172.726985911213,203.173014361309,0,16.2641825667492,0,39.0821318462101,26.2538668481318,0,1692.61892233924,11.674687026244,103.579782718916,386.143152102332,0,25.9674985263194,14.0928109363218,0,0,120.682578658852,125.277130247089
"03_C3",50.8385221731573,45.1048281273384,38.2151563718653,43330.6407917904,0,28307.6525117397,0,45.4338290275183,256.650566763818,0,15.3560319835151,0,40.8154462552599,27.2019776622201,14.6249001565031,847.246130959456,0,66.9342763241643,1121.83102474814,57.6034307086628,0,135.909628044636,0,5359.91218899601,75.8334536364244,53.4383328278904,0,808.272602436276,5.45755123206014,5.36928198471418,0,3.03043090452217,0,0,0,0,130.321167168068,1991.17296162796,67.5232368350918,173.91731391803,954.880460297141,0,0,0,14.0750116460429,30.6873150796688,8896.83550852633,528.478766291045,18.4843397820887,9.84968300593034,207.524230357695,16.6647010885204,22.1273857511554,402.669707133938,102.173122275204,123.982637883786,66.6301310753667,666.538458449207,123.601955515856,196.516131481837,91.3677012496958,220.534172855073,305.269660069265,69.8222535704672,103.047416233653,0,7.3659439564098,0,11.6626501528878,33.3013126889675,0,2203.62268149224,11.010943312046,97.471047533752,91.5413903566915,0,21.3723884931449,9.49621930900272,0,0,113.891904693799,83.3343234809626
"03_T1",55.3651828515897,44.8225024669561,36.0325974434007,33178.6327852674,0,21187.7074831207,0,52.0391133295013,234.617396843888,0,11.9576659783281,0,51.0447591416275,18.2648775279622,7.82635111521844,795.961663138869,0,54.6022813688987,808.070661231701,43.2204908051048,0,153.841551329126,0,6500.79949753167,60.5064102658409,52.7151098432505,0,672.096444448711,5.37384027984282,5.7797443736558,0,3.41331672252381,0,25.7161080642385,0,0,175.455774817407,1407.56448383362,76.8284841049741,171.85115277016,705.131436870178,0,0,0,12.3072467301348,43.7507178201439,7588.1967060792,422.002015615546,13.8272539113066,3.71001695124417,147.727664608316,15.1403364951559,11.6249899075028,357.067587119419,123.956417342786,32.9834959495451,76.648747690482,954.38936157382,165.525832594967,189.47866188972,86.365050224318,164.482215642997,342.99267369335,30.9280380930123,50.8556187465968,0,4.83517946663046,0,0,25.0299593803728,0,1216.5294554269,9.63369825580113,77.218704040406,137.752265844659,0,9.6187560337353,6.66479520654398,0,0,93.4417076856439,79.4421621135681
"03_T2",72.3531831347237,50.8984348655389,88.351471866035,57130.1664296382,29.1798174404352,45750.1618378488,0,74.5234778562615,509.544674198458,0,0,0,49.7621523581534,10.7565651031238,10.5593602794294,1080.99425783265,0,77.1283980241696,1651.25876254291,73.4011276135891,0,303.197770565405,8.58919804622791,6901.05124837175,135.363662355021,162.421146117175,0,745.720189316084,11.8447094163246,15.3460260653675,0,2.85711546897938,0,0,54.5350052983255,0,166.519335501502,1850.25215159962,73.6842032036043,187.636348662776,731.024256109399,0,0,0,27.4358003102221,98.0101871451383,9685.62634864552,692.587858118604,11.7406960139906,8.39048476627172,196.304284852278,40.464272315719,24.3143955913622,549.202931978512,150.439385138785,163.042020734817,99.8942425460124,849.56436163919,503.566874710229,278.172186465399,201.766132913805,222.852441831884,324.500693296701,29.5573025221414,159.732349347247,0,11.9674635093217,0,31.2054075664884,30.5990756744508,0,2454.19653998383,9.01323026885793,94.7165137559599,273.638907712812,0,36.7060809788141,4.9771362824892,0,0,175.878914700442,79.5572845976448
"03_T3",54.5440076188871,13.9397208670798,63.6859208558679,41653.4945070773,0,27691.8468038808,0,48.0702979583657,401.552889311305,0,15.5426166120677,0,0,13.1862927253248,8.37185791977039,1145.20918651855,0,47.105777810758,1679.2836925383,50.8920259615047,0,160.833794148913,3.87035199506026,5645.08071369869,62.5763818095712,40.9229430565127,0,769.229293965905,6.81138356440642,20.183769510983,0,4.12366219955169,0,0,0,0,249.024607387256,1556.99140251429,92.1325317917397,179.758174378253,842.966318476181,0,0,0,165.201076345135,36.9228973610692,9312.88728781615,678.268383192591,12.4174563106104,5.44195334605223,162.415479971975,28.0273049290455,0,461.253483720752,192.232328452482,41.6703935112502,96.8353390671458,718.973827083099,256.108131622126,254.533440135598,148.672972279084,216.779212608283,380.630870655143,27.8607887671404,77.7156295845895,0,5.78309053974241,0,21.9142125188666,17.4238412814747,0,2775.89895196011,16.4145269157373,111.576060017313,111.783727753303,0,17.1168576099738,7.18761805589138,0,0,184.047586695043,87.5907253413853
"04_T1",59.6187952357746,12.9195897506308,159.413167344199,81652.9739295,41.4807778797641,51945.4658414089,32.7188857415188,63.6630662996623,213.29463822517,0,40.7159835437943,0,70.3047857775226,10.9426443019156,18.3990451885709,940.099577066938,0,115.489635137772,1426.58002956859,67.0080686689906,0,121.874739536357,0,3655.43532589574,124.673588763434,350.357191590905,0,474.461090243537,7.08285105193843,0,2.975021866336,5.73034462212041,0,0,55.3332179841661,0,80.4369201035528,1018.53484756627,43.8512713606905,105.475825838645,682.42673206327,0,0,0,11.2304983093719,33.3811336311711,14553.2532408062,717.077247426336,134.981292776325,25.8723631911586,126.589805535208,111.966811966195,20.9897676184307,213.550186981858,89.0532716353145,626.943613828588,52.9588714740599,902.562675325153,221.174152964642,259.743066155287,66.0404375425482,170.146471901357,232.454749991072,116.446847018025,100.979186229601,30.1339232442127,13.1779584962287,0,28.0074745715041,52.8353876172535,0,3404.82261493588,9.44333735514191,101.758321447812,132.202776409494,0,15.9559975807718,21.0530095052951,0,0,194.92057102799,151.930993264085
"04_T2",47.3680571775669,0,187.491703901245,43519.1651604657,0,13671.6672760616,53.627960571944,21.7685683644473,181.077912321514,12.9113709060286,86.6506766978969,0,72.4191249307835,25.7191660054516,15.9639760024421,692.794443436356,29.9604842041816,172.82421691297,930.541805935024,61.8030043693434,0,1003.97151480809,0,3940.51035041841,72.0855625119899,187.768798398263,0,233.509643952818,4.57271978906792,2.57687142820994,0,2.95014151591804,37.966165289647,27.3166814065146,226.429351011029,0,65.4400506652608,955.564429427073,50.5594755812747,93.4775429109997,895.153101996131,0,0,0,10.573973157007,37.3372344559727,9175.83620375692,376.819697573371,136.44214261685,5.30353456387784,102.635539614173,45.5096101207422,18.1409874098381,234.689986860296,60.3424608014474,53.6317798587271,52.6318536176799,631.981842824093,521.948998155994,333.685404634985,91.3854198311712,202.051336985388,162.051927147059,84.1991147745765,40.9198730002981,74.7289051027221,7.592495734722,40.1003644705924,0,15.746741998082,0,2738.99742493358,0,59.0172802207444,73.2423482156641,0,31.3452529066468,8.44903030200328,0,29.5177183592705,165.504574187977,86.6830205257387
"04_T3",48.1247184804083,12.3253270299751,110.532165414755,48251.6085658696,29.8867750939612,31870.6586051787,0,42.965721204875,618.990254272912,0,31.1232322064354,0,71.5899341026954,7.46512316959503,4.9957911756258,1138.05397072706,31.3820673228393,34.0825615589779,2596.57177935632,74.5993093644003,66.0672039489366,875.187056374416,9.70544072402082,7868.66453060915,112.198797056134,89.4823540382747,0,550.246309612411,34.3564363031633,42.1987134908172,2.03629840801707,4.08287527768008,0,54.7225690153934,361.560442189274,0,138.805834813258,1142.0322012811,90.1748451057932,235.14417541175,843.085275600032,0,0,46.0289787116652,18.1494128054896,51.9786013327845,11241.2981453512,775.721869880185,94.1354958143721,6.76115168786623,178.237964769628,54.8590917140336,19.2820509666113,479.738623350678,96.4310214506085,70.6385092880049,84.339221458185,597.605248610793,1174.16893281201,265.494141649949,170.763402929861,217.952595013291,269.58795836301,46.6657923658934,65.2109069573187,37.0791578569533,10.4477804174485,33.2970174651095,26.4043856182476,11.9887073804685,0,2920.91153744121,9.27388877814634,53.2321459674347,108.014794935642,0,52.8739177068305,42.390629445197,0,0,251.218011263932,105.702253653678
"04_C1",86.7129181190522,22.6259064346576,260.80504541601,183090.982109346,0,109032.497135229,66.5016591317589,233.6533502045,587.30799704435,0,48.4690162837457,0,69.2546100990514,13.0681025733088,15.1413368425336,1216.76844212426,0,124.417406575604,2099.50301981736,79.9167287835863,0,309.480135624137,0,2213.26575978859,181.428565974188,473.423446931698,0,490.276798430832,9.85503972077974,36.5863315428433,0,3.23982383763002,152.041351345512,0,0,0,120.977135373841,1321.21542056496,72.5862623585837,174.888766138708,855.958778494162,0,0,23.5012851993392,125.168649891235,87.1858595863435,13995.8462138391,934.297901451116,165.519180351543,28.0901235169671,99.8250001952313,65.1511163901056,58.19716042367,205.360308151283,114.44333621836,518.159602001374,75.7346138139242,908.598094011391,357.47157881707,456.137003541564,130.480563098661,212.920588723564,299.5460026432,50.2070650247664,108.129236176684,38.8198640324353,20.7800103359608,0,55.2522192828457,177.952671745251,0,2634.86685205733,21.1595258530998,109.858853199902,123.987185674064,0,0,13.7626118539359,0,0,254.040343062156,218.820490400986
"04_C2",77.435778925122,0,156.376221293158,77161.7259817299,76.5054560415333,53770.3814294338,42.6276881500909,136.628862309807,1541.21457968623,11.8920077662684,49.1021455259671,0,0,9.80407769184589,8.24623207654078,1528.92342748771,39.000213951342,58.9902389834261,3223.14484121473,118.128595286749,0,488.009397514323,8.37280098732111,10170.3523063166,96.693468538118,179.601331321108,0,758.160997452977,51.6995882341186,131.548910382313,3.45006179552568,7.03416428173687,0,69.7999688345364,510.257421774567,0,177.404966696305,1426.8585833112,94.6134457945211,411.144542372342,816.529333548081,0,0,73.1741891480879,18.2284080255045,110.540257230239,13070.4224782072,938.057202250376,30.5528423610543,27.4696086975011,196.824130909461,151.212877419007,27.0167654774736,618.464700710453,135.90595314211,525.822131367942,88.9310461856955,1296.71667048738,1011.92543092459,406.229809096179,299.732672252721,199.740383206413,425.683135578529,67.3489010162379,375.6398347069,140.256384599827,9.11931880025398,69.6525980351824,46.0275025982101,57.8939716152617,0,3163.16801750682,12.2874232092579,72.015537299684,270.728864963083,0,56.6320106318515,260.8996952341,0,0,309.166136869519,154.97002354742
"04_C3",63.7852138838305,30.2831509499381,201.594642441069,102287.821581883,33.0997930869047,47471.5419075655,0,459.333685302941,1181.95300275996,0,30.6328848580456,0,0,8.99891938966889,67.1376132144625,711.869925600704,0,297.919414193061,1896.12393879251,599.822100150519,0,8229.00325268354,0,1494.13121304576,341.050945098487,252.410141068312,0,176.524215833799,46.5109097951661,120.234754396085,4.42476073052509,4.29912193528293,0,83.2792841906782,0,0,78.854870602554,1383.47784881552,58.8710810193406,56.2779415648875,18628.1419697812,0,0,0,17.8579561456387,62.6950049379191,6323.60709273448,423.32486145332,25.2359355338918,34.5061668990006,99.9008801241852,38.2091918198327,100.11446721652,36.7843906079111,71.1470314576293,612.55917135876,47.0869317483395,1185.82550330358,329.034336875755,301.749556978198,120.63788709532,118.596245251955,150.003459049561,48.2122646226309,685.029276778418,0,9.41124385079022,0,0,120.322317407019,0,3526.63572448134,22.6253175715428,80.276750703472,210.096218406035,0,0,16.1013084829224,0,0,154.822401176995,283.491185820588
"05_C1",85.7008212564845,0,487.808942763471,91113.1263318967,0,42527.2329090567,0,2665.02689285222,7639.79944638625,0,0,0,0,294.609325788757,9.69316445427768,1615.34205500528,0,119.626326294477,2344.0922209331,1936.57023533892,0,23216.7917315102,8.1237121185647,2413.41377820776,191.133293122949,148.811957275228,0,616.86565291207,6.92899903047225,4.0802940825258,0,8.70215627456914,0,0,0,0,183.09888950477,1229.23646979036,74.8473644160439,454.182431384868,744.659023053033,0,0,0,33.8697676289742,90.6744917115436,9825.9667916806,641.707174790372,63.1130053772923,NA,184.234281206176,66.6318075048361,27.2271775791095,224.191391659087,107.797360683094,NA,93.9313412479318,1000.49866291075,251.027322527865,309.979070411216,107.774113811966,247.135194590085,275.39947290337,72.5227643008099,5445.62473135203,0,15.7781064460255,0,0,198.608173333254,10.726408391192,1920.60487955856,18.4786627328165,78.4474061897147,144.726128531735,0,0,348.270084351407,0,0,225.016280290392,111.271742233794
"05_C2",38.3399312954538,0,349.253958726941,50942.6376597287,0,34367.4242383576,0,692.54786165922,3280.03469430272,0,21.6115900787726,0,0,30.3890879377656,14.213541630294,1054.29751282168,0,108.26669191647,1128.12393006923,1310.6449151334,0,25253.7490315743,8.57027437717269,2217.39234825943,84.3097252364687,52.542940245578,0,462.899427987069,4.28271696368545,4.75852324395596,0,3.92599269452232,0,0,0,0,94.9894059204901,1558.52776184058,46.0560477903714,150.748729399375,479.112489084212,0,0,0,32.3724301505785,36.4294994139095,6913.18066051293,434.019377649258,159.521138578197,2.44875277039771,118.528120271831,28.0651601364363,26.0317422664107,25.3334988058809,57.5924927928436,29.8723408273155,61.4941485828676,796.11193639268,118.326712207262,188.979733123306,61.5735636904742,190.111474809795,168.775379031856,95.5643096293684,4805.76754971892,0,7.65296635695825,0,0,192.374827065771,37.3997114330425,1280.25685061295,29.9567100278118,61.0228145601873,100.952829201861,0,0,155.45971570259,0,0,86.7324692151763,70.2687022848886
