"","1-methylguanine","1-methylguanosine","1-methylhistamine","2-aminoisobutyric acid","2-deoxyadenosine","3-methylhistidine","3-methylxanthine","4-acetamidobutanoate","4-guanidinobutanoic acid","4-pyridoxate","5-acetylamino-6-amino-3-methyluracil","5-alpha-cholestanol","5-aminolevulinic acid","5-hydroxytryptophan","5-methylcytosine","6","7-methylguanine","7-methylxanthine","8-hydroxy-deoxyguanosine","acetaminophen","acetyl-galactosamine","Acisoga","adenosine","ADMA","agmatine","ala-ala","alanine","alpha-glycerophosphocholine","anserine","arginine","asparagine","aspartate","atenolol","beta-alanine","beta-guanidinopropionic acid","betaine","bilirubin","biliverdin","biotin","cadaverine","caffeine","carnitine","C2 carnitine","C3 carnitine","C3-DC-CH3 carnitine","C4 carnitine","C4-OH carnitine","C5 carnitine","C5-DC carnitine","C14 carnitine","C16 carnitine","C18 carnitine","C18:1 carnitine","C18:2 carnitine","C20 carnitine","carnosine","choline","citrulline","creatine","creatinine","cytosine","diacetylspermine","dimethylglycine","ectoine","GABA","glutamate","glutamine","glycine","glycocholate","glycodeoxycholate/glycochenodeoxycholate","guanidinoacetic acid","guanine","histamine","histidine","histidinol","hydroxyproline","hypoxanthine","imidazole propionate","imidazoleacetic acid","inosine","isoleucine","kynurenic acid","leucine","leu-gly","linoleoyl ethanolamide","lysine","methionine","methionine sulfoxide","methylguanidine","methylimidazoleacetic acid","myristoleic acid","N1-acetylspermidine","N1-methyl-2-pyridone-5-carboxamide","N6-methyllysine","N6","N6.1","N6-acetyllysine","N-acetylhistamine","N-acetylleucine","N-acetylornithine","N-acetylputrescine","N-alpha-acetylarginine","N-carbamoyl-beta-alanine","N-ethylglycinexylidide","nicotinate","nicotinuric acid","N-lauroylglycine","N-methylhistamine","N-methylproline","N-methylserotonin","NMMA","nor-psi-tropine","oleoyl glycine","ornithine","pantothenate","phenylacetylglutamine","phenylalanine","phosphocholine","pipecolic acid","piperine","proline","proline-betaine","pterin","putrescine","pyridoxine","ribothymidine","salsolinol","SDMA","serine","serotonin","S-methyl-L-cysteine-S-oxide","solanidine","taurine","thiamine","threonine","trigonelline","tryptamine","tryptophan","tyramine","tyrosine","urate","urobilin","urobilinogen","urocanic acid","valine","xanthine","C16:0 LPC","C18:3 LPC","C18:2 LPC","C18:1 LPC","C18:0 LPC","C20:1 LPC","C16:1 LPC plasmalogen","C18:1 LPC plasmalogen","C18:1 LPC plasmalogen A","C16:0 LPE","C18:3 LPE","C18:2 LPE","C18:1 LPE","C18:0 LPE_A","C20:0 LPE","C34:3 PC","C36:2 PC","C34:3 PC plasmalogen","C34:2 PE","C34:3 PE plasmalogen","C34:2 PE plasmalogen","C36:3 PE plasmalogen","C14:0 SM","C16:0 SM","sphingosine","phytosphingosine","sphinganine","C16:0 ceramide (d18:1)","C24:1 ceramide (d18:1)","C34:1 DAG Na adduct","C34:1 DAG NH4 adduct","C34:2 DAG Na adduct","1-methylhistidine","1-methylurate","1-methylxanthine","2-aminoadipate","2-aminobutyrate","2-aminoheptanoate","2-hydroxy-3-methylbutyrate/hydroxyisovalerate","2-hydroxy-3-methylpentanoate/hydroxyisocaproate","2-hydroxyglutarate","2-isopropylmalate","3-3-hydroxyphenylpropionate","3-hydroxykynurenate","3-methyladipate/pimelate","3-phosphoglycerate","4-hydroxybenzaldehyde","4-hydroxybenzeneacetonitrile","4-pyridoxate.1","7-methylxanthine.1","aconitate","adenine","adipate/methylglutarate","adonitol/arabitol","alpha-glycerophosphate","alpha-hydroxybutyrate/beta-hydroxybutyrate/hydroxyisobutyrate","alpha-keto-beta-methylvalerate/alpha-ketoisocaproate","alpha-ketoglutarate","alpha-ketoisovalerate","anhydroDglucose","aspartate.1","butyrate","chenodeoxycholate/deoxycholate","citrate/isocitrate","CMPF","cystathionine","cytidine","dTMP","erythronate/threonate","fructose/glucose/galactose","fumarate/maleate","gentisate","glucuronate","glutamate.1","glycerate","glycocholate.1","glycodeoxycholate/glycochenodeoxycholate.1","guanine.1","guanosine","hexose monophosphate","hippurate","homovanillate","hypoxanthine.1","indole-3-propionate","indolelactate","indoxylsulfate","inosine.1","inositol","isovalerate/valerate/methylbutyrate","lactate","lithocholate","malate","malonate","mesaconate","N-acetylglutamate","Ne-Ne dimethyllysine","nicotinate.1","orotate","oxalate","pantothenate.1","pentose monophosphate","phenylacetate","phenyllactate","propionate","pseudouridine","quinate","quinolinate","salicylurate","sebacate","sorbitol","suberate","succinate","sucrose/lactose/trehalose","tartarate","taurocholate","taurodeoxycholate/taurochenodeoxycholate","tetrahydro-1-methyl-beta-carboline-3-carboxylate","threitol","thymine","uracil","urate.1","uridine","xanthine.1","xanthurenate","xylose","C14:0 LPC","C16:1 LPC","C16:0 LPC.1","C18:2 LPC.1","C18:1 LPC.1","C18:0 LPC.1","C16:0 LPE.1","C18:2 LPE.1","C18:1 LPE.1","C18:0 LPE","C20:0 LPE.1","C22:0 LPE","C30:0 PC","C32:1 PC","C32:0 PC","C34:2 PC","C34:1 PC","C34:0 PC","C36:4 PC-A","C36:4 PC-B","C36:2 PC.1","C36:1 PC","C36:0 PC","C38:6 PC","C38:4 PC","C38:3 PC","C38:2 PC","C34:2 PC plasmalogen","C34:1 PC plasmalogen-A","C34:1 PC plasmalogen-B","C36:5 PC plasmalogen","C36:4 PC plasmalogen","C36:3 PC plasmalogen","C36:2 PC plasmalogen","C36:1 PC plasmalogen","C38:6 PC plasmalogen","C38:4 PC plasmalogen","C32:0 PE","C34:0 PE","C36:1 PE","C36:0 PE","C38:2 PE","C34:2 PE plasmalogen.1","C36:3 PE plasmalogen.1","C36:2 PE plasmalogen","sphingosine.1","palmitoylethanolamide","linoleoylethanolamide","C16:0 Ceramide (d18:1)","C22:0 Ceramide (d18:1)","C24:0 Ceramide (d18:1)","C24:1 Ceramide (d18:1)","C16:1 SM","C16:0 SM.1","C18:1 SM","C18:0 SM","C20:0 SM","C22:1 SM","C22:0 SM","C24:1 SM","C24:0 SM","C14:0 CE","C16:1 CE","C16:0 CE","C18:3 CE","C18:2 CE","C18:1 CE","C18:0 CE","C20:5 CE","C20:4 CE","C20:3 CE","C22:6 CE","C22:5 CE","C22:4 CE","C16:1 MAG","C18:0 MAG","C30:0 DAG","C32:2 DAG","C32:1 DAG","C32:0 DAG","C34:3 DAG","C34:2 DAG","C34:1 DAG","C34:0 DAG","C36:4 DAG","C36:3 DAG","C36:2 DAG","C36:1 DAG","C36:0 DAG","C38:5 DAG","C38:4 DAG","C42:0 TAG","C43:0 TAG","C44:2 TAG","C44:1 TAG","C44:0 TAG","C45:1 TAG","C45:0 TAG","C46:4 TAG","C46:3 TAG","C46:2 TAG","C46:1 TAG","C46:0 TAG","C47:2 TAG","C47:1 TAG","C47:0 TAG","C48:4 TAG","C48:3 TAG","C48:2 TAG","C48:1 TAG","C48:0 TAG","C49:3 TAG","C49:2 TAG","C49:1 TAG","C49:0 TAG","C50:6 TAG","C50:3 TAG","C50:2 TAG","C50:1 TAG","C50:0 TAG","C51:3 TAG","C51:2 TAG","C51:1 TAG","C51:0 TAG","C52:6 TAG","C52:4 TAG","C52:3 TAG","C52:2 TAG","C52:1 TAG","C52:0 TAG","C53:3 TAG","C53:2 TAG","C54:9 TAG","C54:8 TAG","C54:7 TAG","C54:6 TAG","C54:5 TAG","C54:4 TAG","C54:3 TAG","C54:2 TAG","C54:1 TAG","C55:3 TAG","C56:8 TAG","C56:7 TAG","C56:6 TAG","C56:5 TAG","C56:4 TAG","C56:3 TAG","C56:2 TAG","C56:1 TAG","C58:10 TAG","C58:9 TAG","C58:6 TAG","C60:12 TAG","7-dehydrodesmosterol","cholesterol","beta-sitosterol","piperine.1","coenzyme Q9_Na","coenzyme Q10_Na","12.13-diHOME","9.10-diHOME","13-HODE","11-HDoHE","5-HETE","9-HETE","11-HETE","12-HETE","15-HETE","levulinate","heptanoate","hydrocinnamate","CNs_TF_02_2-hydroxyoctanoate","caprate","indoleacetate","CNs_TF_03_3-hydroxydecanoate","3-hydroxyhexanoate","5-dodecenoate","dodecanoate","undecanedionate","myristoleate","myristate","dodecanedioate","pentadecanoate","hydroxymyristate","palmitoleate","palmitate","tetradecanedioate","10-heptadecenoate","heptadecanoate","CNs_TF_04_16-hydroxypalmitate","2-hydroxyhexadecanoate","alpha-linolenate","linoleate","oleate","stearate","hexadecanedioate","10-nonadecenoate","nonadecanoate","17-Methylstearate","eicosapentaenoate","arachidonate","eicosatrienoate","eicosadienoate","eicosenoate","arachidate","phytanate","docosahexaenoate","docosapentaenoate","adrenate","13-docosenoate","eicosanedioate","oleanate","masilinate","isoallolithocholate","isolithocholate","phenylalanocholate","tyrosocholate","lithocholate.1","CNs_TF_05_chenodeoxycholate","deoxycholate","hyodeoxycholate","ketodeoxycholate","alpha-muricholate","cholate","glycolithocholate","glycochenodeoxycholate","glycodeoxycholate","glycoursodeoxycholate","glycocholate.2","taurolithocholate","taurochenodeoxycholate","taurodeoxycholate","taurocholate.1","salicylate","saccharin","azelate","sebacate.1","CNs_TF_06_2-hydroxyibuprofen","carboxyibuprofen","3-methyladipate","4-hydroxystyrene","acetyltyrosine","CNs_TF_07_alpha-CEHC","carnosol","CNs_TF_08_dehydroepiandrosterone sulfate","glucose","N-acetylalanine","oxypurinol","palmitoylethanolamide.1","phenylacetylglutamine.1","phenyllactate.1","p-hydroxyphenylacetate","porphobilinogen","ribothymidine.1","nervonic acid","acesulfame","9-cis-retinoic acid"
"STL40001",1493575,63,227097,NA,1545,3574,101817,8889,9856,74635,3203,NA,8425661,1152,10989,"8-dihydroxypurine",198667,6014,2193,2659,342381,9151,6760,NA,1382,5649,28171,12689,1902,38210,2568,11885,63679,3312856,167,310625,740312,134160,13160,74414,438,268265,54713,3786,10347,2148,NA,766,970,678,8135,24209,10434,4314,9225,NA,355086,208788,20641,90852,106217,194718,1683,175,24088844,183445,109718,2821,5067,3699,1536,4665868,42013,15043,1785,25559,1567103,598413656,2936,1649,93524943,34186,126528619,7029,1762172,179754,132831,16079,465968,8845,3226,1666770,23549,2760,"N6-dimethyllysine","N6",20724,171705,9218,2984,728,23866,20758799,494678,753624,50555,1139,227097,2521,80,1685,161782,24226,5712,1974474,6526,127796812,NA,108061,4708,573434,79469,1652,80690,40733,7385585,955746,9417382,8494,253,71285,2694588,284151,157594,49643,9078,17972,59314364,85487,36666393,4921,NA,157007,1899586,158599203,242209,461041,16707,110466,61737,88696,NA,460,693,NA,141454,4457,8379,6235,8651,3967,32503,7357014,12989,4720,2719,NA,2193,3517,64340,568564,193012,656302,151098,10541,127310,6345,24878,NA,17793373,20369851,419990,14363,468347,857393,826610,291422728,88576771,47330449,1498427,4561918,NA,72022328,NA,467237,442359,NA,3289034,2589724,19478,NA,40563307,62409384,14330495,10637123,88238415,1015343,215025,303468139,6613836,1913018,125497,NA,NA,24902028,163613780,649859,1102639,29485000,353988743,21116,254425,189264,106467,NA,NA,1127728,83288,269816,49198,8003982,NA,NA,NA,59453946,209783,1286457,2611397,32204491,75764550,14469716,NA,15505382,22453,923321,1157839,NA,2529623,26213472,21740392,42652,10643116,439250,NA,2111116,161527,3891503,247818405,92736513,2892292,NA,107557,693076,320730,702683,381030912,70890,67871,167903415,2673668,13866959,52,21196,44841,14829,12252,19420,55333,17,1091,1496,889506,219,5928,3603,77107,51591,48685,13378,31663,17699,38115,16909,NA,3820,698,NA,189,NA,4056,19202,7693,78,NA,668,1774,12575,NA,NA,5965,NA,18288,114,NA,NA,NA,78038,93016,1456920,143578,22486,35644,23985,1158,111753,7608,6149,1501,NA,4202,96511,16366,18559,77173,312605,63166,733126,877612,941641,3434,81280,329052,5180,33757,37994,61328,638441,56796,97407,134606,73318,159765,1497770,1634979,137397,2585190,4823895,6368899,821133,289492,NA,4021,30774,9416,31191,35366,41630,13177,29527,545,7880,42762,50800,65829,19333,25501,37286,3711,353263,313319,138507,144123,36318,42044,24686,25475,NA,1224656,1826278,825372,321494,68957,74477,21905,22205,143245,6284643,4932212,3673895,724627,1431040,98077,77822,7795,126865,7893259,6202356,6301919,7032870,6552716,1703983,462804,12395,NA,201,804,166412,331736,754105,391618,189133,NA,NA,3416,NA,17215,431771,7634,NA,82331,1892081,172177,186678,61984,NA,519,NA,430,278,173,85559,9,19376,81181,3891,46051,51686,509,196,42528,13548,21210,889172,8295,630930,5253,2107187,14814623,13171,290533,2106349,3506567,112512,3405094,23443487,23578463,5500764,27165,215982,33708,23166,22049,557450,5467103,364370,513781,448921,60273,51168,1260035,693193,117304,2586,44600,16347,4869,807576,75374,49203,2540817,9452529,22410158,323099,1230245,4438795,1697712,3133,95761,58802,7229,42166,10287,5226,20027,3326,19966,203354,134663,32528,NA,763,27586,101398,10036,117646,6087,NA,645871,1684,349961,216934,533,1132092,327389,6080,7690,77092,NA,2458
"STL50160",1312761,5971,17882,460131,957,4334,109780,29656,52378,205328,2429,NA,971625,308,146,"68473",208572,5933,25518,10198,232653,10943,5419,NA,2822,20920,93037,268,884,622405,43166,36324,26585,1694565,1737,211682,425431,151635,45817,2702,24,164604,390,63,NA,110,NA,NA,3938,869,4873,14693,4670,1187,1113,338,642531,550315,2267,4090,5798,11734,1744,715,871520,492071,112031,9247,24159,19954,687,11240340,14915,35954,420,2817,1910017,161652785,6639,11760,344908356,12241,402252213,20743,98659,1417579,391193,68072,411509,110972,4128,805803,47595,4796,"15640","N6-trimethyllysine",98425,117417,21220,12015,341,62657,296498,44703,759470,37539,891,NA,1346293,32,12984,66696,3716,26224,3487416,2004,400165133,NA,134833,10494,1818713,12834,49553,16426,33364,5562013,1675329,19383604,25168,287,88002,201745,6299,344477,136334,8609,3978,79521941,5528,106104183,62978,1735,515112,4382001,242357197,990629,63126,5342,14959,12981,13548,NA,NA,NA,NA,19250,160,638,2195,3718,396,684,177785,NA,163,NA,NA,733,NA,1365,278491,154374,693891,175391,20620,55436,2300,16816,NA,68173506,18273600,1531741,24712,799978,266904,376702,80833722,266838328,129853726,639136,10722116,NA,172504023,NA,1059651,498172,NA,9228055,15221284,26705,NA,9178309,37489196,6751377,5515557,64087599,2497032,657101,262002401,2669017,2644693,177402,NA,NA,48592638,156280051,311441,3365753,29969279,676504680,85582,455972,863601,812550,549407,NA,1734169,16830,370015,12959,120724,NA,940423,NA,294249428,160942,4946734,1239214,24982443,19033126,31576712,87084,14111755,128315,632760,1789251,NA,8310588,20792077,42554868,205691,10953644,215962,NA,2651112,89207,3336103,240088406,74525795,608964,NA,NA,279789,294276,1394282,643402825,1110396,991563,484479438,215304,45246283,86,47170,71142,19478,30011,32647,7648,64,955,4561,847606,533,5599,6070,56673,152856,174612,24222,363341,49395,80535,42866,NA,34585,1088,NA,641,272,11309,NA,14892,NA,NA,11041,1129,44630,NA,78,4494,38304,3804,585,23235,2434,2083,37245,30278,67054,144706,16455,27990,39612,190,44138,428,1321,7904,8418,545,57982,15801,142,21650,39790,15276,303753,268712,474470,289,28521,203611,7091,10468,14637,10601,389491,41290,88810,95014,88873,195748,2015193,1076113,172027,3196463,2063201,1715071,252243,520320,586,4766,63113,10434,28421,35716,22016,7443,15857,4416,9805,44628,29983,14617,11898,11923,9562,19612,296555,169972,42248,156652,55520,72608,24638,10556,14560,1238138,5950357,1879671,1548928,182138,165432,26348,60901,653261,23248582,13661606,7345834,1107145,6128579,303966,167590,60906,1111271,56052185,27790229,19788753,17467415,15455526,2807391,618054,76810,NA,NA,19396,1627148,1543037,1974234,862007,302228,NA,NA,27132,159,20685,754516,20303,884,140138,1081560,247345,340602,62191,NA,1146,47,605,652,428,35425,18,5820,55212,4597,719,46075,434,329,32390,27030,8839,632140,9516,1073478,8182,1834286,13423585,12787,172413,1460855,3359696,222969,2193278,17707596,17668785,6094242,43195,149739,42902,17344,76086,1353921,8413879,725148,771730,881745,73896,340068,3042088,1040636,157467,1823,19165,12777,16109,1864762,9273,5131,6039827,4741712,20342127,538671,86666,326539,330141,72448,150868,180651,14953,122344,5857,14838,1197,12252,13566,1187,187601,33562,177716,16053,27765,202201,9068,385408,667,223711,790289,4301,1224806,54646,166,2073357,44129,6084,13959,168499,6592,7168
"STL20014",464329,1032,72353,NA,2573,12702,89906,12945,9006,122484,3582,NA,2079214,1053,695,"263249",153401,40822,17397,2340,242721,8488,5995,NA,3433,16643,46631,718,6768,330584,16232,40845,21149,7497960,1351,176533,634630,191592,40776,4845,21,204483,752,67,1675,31,NA,NA,2090,1111,54769,54350,23502,4791,2077,46,358184,446663,6095,3648,11840,34830,887,737,8350103,352421,144723,5108,5716,4208,290,19166664,13629,23097,289,6445,2261826,382608269,4226,10299,165560450,74715,212540408,13342,3572705,845040,231859,30918,333844,349772,2572,803969,12059,2506,"25419","19892",54745,178747,12925,6722,301,19916,7133772,137036,1211411,25448,524,71923,56231,333,6768,112069,30806,11637,3484622,2128,209107155,NA,90541,37855,836841,12772,44711,40502,21356,6340553,746899,11087295,20073,704,83835,3848677,23793,220618,87821,4159,3283,49930326,5307,58308914,2559,330,408873,3098088,142423953,407979,48112,4614,3713,1733,21604,NA,198,226,275,298724,11364,146,5945,11468,343,253,189096,NA,7647,1118,787,4380,112,12828,601897,192391,838634,251976,32554,82423,699,22285,NA,42689149,13172191,405647,9420,NA,147512,159027,159293247,174209500,55055099,615241,5840590,NA,55933286,NA,712918,632342,NA,5579726,4215870,9589,NA,7586851,39812153,6040807,6479313,68505303,1825129,391215,119232070,7646683,3046112,250168,NA,NA,21617344,116388041,397468,846669,92553782,400295312,52385,117609,NA,598510,288084,NA,943404,19253,410173,33115,448064,NA,732298,NA,143231031,76581,3313303,1598727,8892236,13573269,15858481,NA,19421851,27863,661950,1568595,NA,4121624,14172175,33230769,46267,11586536,549746,NA,5081161,97737,5724381,145281549,123744935,2269456,NA,NA,1001175,961894,1073024,365322362,90747,471062,328378350,4783576,18254204,107,37308,76963,6164,11048,61982,128346,276,2694,5719,843434,505,10892,4937,122670,128083,248228,49359,77441,82586,107949,93474,NA,43236,12940,304,337,340,11278,NA,37285,573,NA,10560,1900,20187,NA,1351,54577,2985,15040,1398,42863,6183,4347,76947,126381,3118786,279251,117180,117794,101033,6592,234563,6457,21282,9948,15779,14295,100162,30403,15011,68497,309011,170688,1752676,1186285,681098,8260,462048,457256,219238,221833,122012,44801,250068,39956,34864,50584,75142,56509,355258,301299,128150,219347,169523,265944,117895,354339,140,22983,54892,13027,34246,45973,66180,15243,35653,2445,8854,43022,65669,277007,14872,27887,61643,7080,184468,194848,135735,4954302,22239,29636,24215,53819,NA,886088,943192,816017,1444492,53187,39987,21552,35170,170226,3443067,1777688,1373124,958656,2905702,23293,32472,1805,38154,2455768,1379821,977161,674450,603154,517174,1072595,1725,126,643,792,27726,54906,369809,88175,148170,NA,NA,6811,461,31767,1547386,11280,6207,162220,2283673,282030,252740,82171,NA,2237,156,338,1889,486,41016,NA,4020,73271,3827,13038,85844,522,313,26470,35760,7248,375466,12076,697793,6058,1387100,11443826,13708,122203,837711,2883944,114230,712135,10903437,12325295,4975842,31113,151587,30957,20442,70556,2287009,9534915,989242,476777,460717,133982,944093,5397487,2818544,79340,1852,369100,16339,5101,1539623,6973,7965,5389489,5173575,15763940,696480,37143,155823,252637,13522,110241,46223,10963,45292,6346,11094,5821,9039,6726,347,202845,72415,NA,1799,36252,95778,321,770305,91735,37810,709962,1279,498359,279334,111,1047182,136203,8741,10863,78043,14167,16394
"STL10240",NA,6443,1180907,1133468,122167,26305,3790,6581,14054,9530,NA,NA,2791831,20379,1532,"137321",51714,146,16000,1523,658157,21111,9324,99134749,11407,50277,197166,20286,277,943620,8260,45083,473,4995267,500,2000751,NA,NA,69831,56700,167,3721104,861298,13206,4537,32370,26236,3987,NA,32184,94880,103479,50305,12196,9024,148308,10564602,1532361,1045194,516128,1901,1525247,11573,12,3146916,834035,369347,18522,8019,76,1315,186332389,20288,1245072,355,8586,13170604,81006741,7379,13223,261084582,1408,623339997,589891,200140,3420951,270208,437147,123033,1144,1177,683030,1200,71135,"7941","28021",157968,11905,8486,7765,1079,324,16923147,12231,384324,NA,3896,1170726,3249,NA,87501,32917,9338,13167,322961,54112,565125376,1128905,7164,16100,3601021,12232,7656,47652,814,170111,NA,11060275,87042,NA,27795,11315,3072512,15756,263359,3337,28,155836622,9813,138434441,NA,NA,17,1893514,393913092,2786818,7450595,585485,116780,1004758,3278570,167807,280929,607329,297630,660591,33311,4807,174996,2784845,146699,372306,20503626,74242,14748,29646,247439,91752,59481,1235669,202155,7994,233181,473253,210963,14418,63613,5655,146744,416792,3386556,78249,37950,127883,396251,1459057,181722504,2791531,12470513,NA,1816505,290581,10813274,NA,30697,NA,1249165,10374780,2598887,99771,682155,60991025,45859099,15751910,8545096,6961209,513857,46793,1361732,29599355,NA,NA,NA,2433464,77533981,92050151,770414,437343,5790268,498554438,1056078,366571,NA,247998,183557,1132783,NA,101653,1249715,1688,1636716,NA,271395,34074883,12203987,6464220,NA,3097003,2400332,83451633,7641723,2161409,5175593,172322,1203032,203917,NA,NA,42656582,13115463,373111,1114093,168888,NA,436455,1077352,1498847,697412847,14265338,4191368,28195,NA,NA,183192,3864745,793418465,122,131891,881429396,NA,25249432,28565,46066,7758866,112377,1521488,7860379,226228,753,54316,1454705,1387350,20204,495010,771359,8525419,4173975,16443602,2680435,375621,5970871,5676885,6687025,1723471,353179,2369332,477058,579570,802680,6687246,1484929,603087,446316,211533,3269862,2658309,57534,521304,5515,243036,378070,271807,111690,3288079,132942,383043,20395,16928,62068,311332,78788,160054,224495,378489,9809420,249147,683565,229865,313415,837674,3293578,1168466,27245,233781,784438,428882,8599544,2216095,206865,102278,2789848,254776,340201,74646,102943,16830,1841500,127341,114397,307012,476709,133803,1682135,2245871,433134,457032,992712,1963920,1402659,279100,171706,588670,52797,26795,23656,71244,141236,41408,72775,301,16280,114345,240803,311992,50415,100329,111037,32457,181410,570996,801882,705533,35026,133586,159958,92352,1960,1086820,3155701,3092848,771871,156037,309410,241341,58460,110073,3650501,7048860,7496237,2565480,431152,191276,236735,NA,11762,253671,1011247,1882239,2961535,3245064,2244247,1040549,14334,327953,568393,617522,778838,578342,784564,301689,211987,101445,122272,250727,11342,12026,371365,NA,523,2999,767830,84274,48307,111045,983195,217838,32501,44772,58763,64512,128386,NA,86071,294026,10135,17423,324572,249,1561,61578,9543,31098,746348,11536,684769,6895,3616594,19765386,21259,811713,1966177,4388805,144283,1998480,46466780,45454877,11002824,33852,467974,85985,28637,1372147,49735384,19167622,4626646,1893006,796548,38860,13019587,10988325,15624816,804582,2313,5017,NA,NA,484,329,545,4598,12228126,523412,19859,1261771,40804,4269970,NA,205772,3029,906,176484,1695,50284,1084,158594,3226,1276,33276,9848,NA,1440,6503,33273,7860,NA,NA,NA,432131,21454,3989612,34625,16729,595012,77102,14235,10943,586164,147,25269
"STL10562",508706,26995,5428256,11729973,604,6323,33905,1525,2461,39187,2029,21847,1390234,1141,9,"775598",80899,16236,8388,2023,1056334,22781,3770,20864206,8651,3048,250425,421,985,159813,5892,5726,29,4756501,443,628849,80353,347782,22954,554939,154,468057,1347,NA,NA,NA,NA,NA,341,72,22063,56629,5510,NA,21148,130,2811977,723882,123184,48767,497,58804,1563,211,1145178,570094,98836,14679,12680,39129,NA,6150200,420219,18939,1565,4022,581310,72836878,7954,6931,278246417,42909,481804757,12726,16070,1792195,133399,262934,584780,123477,11765,991252,21117,13918,"576588","17378",71089,71732,154479,8955,12238,4477,3605664,1532,546959,12,2086,5421619,24716,54,27923,1959,2517,55507,1262145,6327,361768336,NA,8278,8853,3170129,135153,4812,3518,5958,761263,1097071,3600242,15663,17,54711,105125,692884,236295,62591,1679,33,50227128,2402,81420371,145027,2886545,694,908824,239625776,1966134,181885,13522,NA,4982,159123,186,6460,22669,7148,15127,284,NA,1881,140592,2988,6152,74337,NA,NA,NA,NA,NA,3708,125491,280712,8912,512836,455973,123781,8773,360,427,NA,27288290,19938098,1083551,567274,282583,2700835,6146744,527846552,2288378,1337372,NA,10087186,NA,925852434,1734221,252925,119280,299092,2456865,128557998,38566,100712,193466746,173446526,68560361,51637341,8736772,419622,426290,60380706,5499078,NA,NA,NA,NA,51924051,93202542,640449,827962,11322514,781419954,260061,430326,1600738,235689,30511,55775,1391969,1044901,75013,6928,8623776,NA,234889,18687220,140678258,956797,3035499,2569081,2260714,247992275,21988836,884678,10563005,263462,1322302,1323933,485863,2973725,259017555,25808515,663879,2187981,292940,2434404,2419865,221476,2699308,495864821,37928168,115091,NA,NA,145847,NA,3007462,1026093417,2343105,338993,1301024637,NA,33078625,53,6833,163768,1762,19971,423514,4469,NA,404,59771,903803,1581,4903,1818,248988,23697,44662,93376,16889,16528,18727,16656,55359,1209,148,NA,NA,NA,33160,30407,18305,902,NA,2581,7616,NA,NA,4922,42682,233,9875,71,NA,NA,87,57981,19516,7418,287609,57756,62094,135196,50142,1326611,72692,114009,19584,20440,76753,318271,77171,50950,306187,1054261,417269,9192844,3243602,312396,172952,4345490,1011046,655206,288606,320642,7424,537024,30065,1459,17931,101404,2187,36857,133572,188055,26620,31048,71195,48881,258882,3216,8736,28440,9408,64989,34019,63931,15574,35556,10017,5733,33779,45191,117679,15676,33703,62111,473,18165,65467,89063,427446,923,13979,24466,52583,NA,45632,173914,676311,760612,7006,19920,28471,29278,NA,938667,355565,481168,422507,1610060,101,22132,NA,NA,55586,71302,106238,181583,206891,177922,306758,1232,3144,17331,26264,22921,46357,386083,58181,116582,146,147,7748,1694,19556,913357,167,243,32061,2080867,60398,33090,60640,174290,60255,7528,7385,15081,11581,487946,6659,17564,68249,20170,2188,101152,623,1602,296373,10032,74662,5537927,15893,2689350,43288,4509905,31105965,16263,582682,4774929,2246056,3957454,990107,19850177,28741312,16681550,29929,576822,260010,139163,173563,9681574,6852032,2840566,1732452,1452466,529862,1696101,3967851,5501665,1293602,1685,41318,9757,166666,847450,172,193,4868501,1995631,12022409,391346,14878,33075,186844,53063,270306,249544,17212,62038,10784,3810,8243,332,558460,881535,46401,30004,115007,36841,26474,116603,18665,NA,3670,NA,186715,9153,2687605,26797,1348,1816807,8525,2809,8732,2319881,1286392,791
