"","1-methylguanine","1-methylguanosine","1-methylhistamine","1-methylnicotinamide","21-deoxycortisol","2-aminoheptanoic acid","2-deoxyadenosine","2-deoxycytidine","2^-O-methyladenosine","3-methylhistidine","3-methylxanthine","3^-O-methyladenosine","4-aminophenol","4-guanidinobutanoic acid","4-hydroxy-3-methylacetophenone","5-acetylamino-6-amino-3-methyluracil","5-aminolevulinic acid","5-hydroxytryptophan","7-methylguanine","7-methylxanthine","8-hydroxy-deoxyguanosine","acetaminophen","acetylcholine","acetyl-galactosamine","adenosine","ADMA/SDMA","agmatine","alanine","alanylalanine","alloisoleucine","alpha-glycerophosphocholine","alpha-hydroxymetoprolol","aminoisobutyric acid/GABA","anserine","arginine","aspartate","atenolol","beta-alanine","beta-guanidinopropionic acid","betaine","bilirubin","biliverdin","biotin","butyrobetaine","C10:2 carnitine","C10 carnitine","C12:1 carnitine","C12 carnitine","C14:0 LPC","C14:0 SM","C14:1 carnitine","C14:2 carnitine","C14 carnitine","C16:0 LPC","C16:0 LPE","C16:0 SM","C16:1 LPC","C16:1 LPC plasmalogen","C16 carnitine","C16-OH carnitine","C18:0 LPE-A","C18:0 LPE-B","C18:1 carnitine","C18:1 LPC plasmalogen","C18:1-OH carnitine","C18:2 carnitine","C18:3 LPC","C18 carnitine","C20:1 LPC","C20:4 carnitine","C20 carnitine","C22:6 LPE","C2 carnitine","C3 carnitine","C3-DC-CH3 carnitine","C4 carnitine","C5 carnitine","C8 carnitine","C9 carnitine","cadaverine","caffeine","carnitine","choline","citrulline","cortisol","cotinine","creatine","creatinine","cytidine","cytosine","diacetylspermine","dimethylglycine","ectoine","gabapentin","glutamate","glutamine","glycine","guanidoacetic acid","hippurate","histamine","histidine","histidinol","homoarginine","homocitrulline","hydroxycotinine","hydroxyproline","imidazoleacetic acid","imidazole propionate","isoleucine","kynurenic acid","leucine","lysine","metformin","methionine","methionine sulfoxide","methylimidazole acetic acid","metronidazole","N1-acetylspermidine","N1-acetylspermine","N1-methyl-2-pyridone-5-carboxamide","N1_N12-diacetylspermine","N2_N2-dimethylguanosine","N6-acetyllysine","N6_N6-dimethyllysine","N6_N6_N6-trimethyllysine","N-acetyalanine","N-acetylaspartic acid","N-acetylglutamine","N-acetylhistamine","N-acetylhistidine","N-acetylornithine","N-acetylputrescine","N-alpha-acetylarginine","N-carbamoyl-beta-alanine","niacinamide","nicotinuric acid","N-methylproline","NMMA","ornithine","pantothenate","phenylalanine","phytosphingosine","pipecolic acid","piperine","proline betaine","pterin","putrescine","pyridoxine","quinine","S-adenosylmethionine","serine","serotonin","S-methylcysteine-S-oxide","spermidine","sphinganine","sphingosine-isomer1","sphingosine-isomer2","sphingosine-isomer3","sulfapyridine","threosphingosine","trigonelline","trimethylamine-N-oxide","trimethylbenzene","tryptophan","tyrosine","urobilin","urobilin - targeted","valine","1-3-7-trimethylurate","2-aminoadipate","2-aminobutyrate","2-hydroxy-3-methylbutyrate","2-hydroxy-3-methylpentanoate","2-hydroxyglutarate","3-hydroxymethylglutarate","3-methyladipate/pimelate","3-methylglutaconate","4-hydroxybenzaldehyde","4-hydroxybenzeneacetonitrile","4-methylcatechol","4-nitrophenol","4-pyridoxate","5-dodecenoate","acetylalanine","adenine","adipate","alpha-glycerophosphate","alpha-ketoglutarate","alpha-ketoisovalerate","ascorbate","asparagine","butyrate","caprylate","cholate","cinnamoylglycine","citrate","corticosterone","cystine","dCMP","diaminopimelate","dihydroorotate","docosapentaenoate","dTMP","eicosapentaenoate","epiandrosterone","erythronate","ethyl glucuronide","fructose/glucose/galactose","fucose","fumarate/maleate","gemfibrozil","gentisate","glycerate","glycocholate","guanine","guanosine","heptadecanoate","homovanillate","hypoxanthine","imidazolelactate","indole-3-propionate","indoxyl sulfate","inosine","lactate","lactose","linoleoyl ethanolamide","lithocholate","malate","malonate","N-acetylglutamate","nicotinate","norepinephrine","orotate","oxalate","pentose monophosphate","phenylacetate","phenylacetylglutamine","proline","propionate","pseudouridine","pyrocatechol","riboflavin","ribothymidine","salicylate","shikimate","sorbitol","suberate","succinate","tartarate","taurine","tetrahydro-1-methyl-beta-carboline-3-carboxylate","threonine","thymine","UMP","uracil","urate","uridine","valerate/isovalerate","xanthine","xanthurenate","xylose","10-heptadecenoate","10-nonadecenoate","12.13-diHOME","1.2.3.4-tetrahydro-beta-carboline-1.3-dicarboxylate","13-cis-retinoic acid","13-docosenoate","17-methylstearate","2-hydroxyhexadecanoate","2-hydroxyibuprofen","2-hydroxyoctanoate","3-hydroxydecanoate","3-hydroxyoctanoate","4-hydroxystyrene","9.10-diHOME","acesulfame","acetytyrosine","adrenate","alpha-CEHC","alpha-linolenate","alpha-muricholate","arachidate","arachidonate","azelate","caprate","caproate","carboxyibuprofen","carnosol","carnosol_isomer","cetrizine","chenodeoxycholate","crustecdysone","deoxycholate","docosahexaenoate","dodecanedioate","dodecanoate","eicosadienoate","eicosanedioate","eicosatrienoate","eicosenoate","furosemide","glycochenodeoxycholate","glycodeoxycholate","glycolithocholate","glycoursodeoxycholate","heptanoate","hexadecanedioate","hydrochlorothiazide","hydrocinnamate","hydroxymyristate","hyodeoxycholate/ursodeoxycholate","indoleacetate","ketodeoxycholate","linoleate","mandelate","masilinate","myristate","myristoleate","nervonic acid","nonadecanoate","oleanate","oleate","olmesartan","oxymetazoline","oxypurinol","palmitate","palmitoleate","palmitoylethanolamide","pentadecanoate","phenyllactate","p-hydroxyphenylacetate","phytanate","porphobilinogen","saccharin","sebacate","stearate","tauro-alpha-muricholate/tauro-beta-muricholate","taurochenodeoxycholate","taurocholate","taurodeoxycholate","taurohyodeoxycholate/tauroursodeoxycholate","taurolithocholate","tetradecanedioate","theophylline","undecanedionate","5alpha-cholestan-3beta-ol","beta-sitosterol","C14:0 CE","C16:0 CE","C16:0 CE [M+NH4]+","C16:0 Ceramide (d18:1)","C16:1 CE","C16:1 CE [M+NH4]+","C16:1 LPE","C16:1 MAG","C16:1 MAG [M+NH4]+","C16:1 SM","C18:0 CE","C18:0 CE [M+NH4]+","C18:0 LPC","C18:0 LPE","C18:0 MAG","C18:0 MAG [M+NH4]+","C18:0 SM","C18:1 CE","C18:1 CE [M+NH4]+","C18:1 LPC","C18:1 LPE","C18:1 SM","C18:2 CE","C18:2 CE [M+NH4]+","C18:2 LPC","C18:2 LPE","C18:3 CE","C18:3 CE [M+NH4]+","C20:0 LPE","C20:0 SM","C20:3 CE","C20:3 CE [M+NH4]+","C20:3 LPC","C20:4 CE","C20:4 CE [M+NH4]+","C20:4 LPC","C20:4 LPE","C20:5 CE","C20:5 CE [M+NH4]+","C20:5 LPC","C22:0 Ceramide (d18:1)","C22:0 LPE","C22:0 SM","C22:1 MAG","C22:1 MAG [M+NH4]+","C22:1 SM","C22:4 CE","C22:4 CE [M+NH4]+","C22:5 CE","C22:5 CE [M+NH4]+","C22:6 CE","C22:6 CE [M+NH4]+","C22:6 LPC","C24:0 Ceramide (d18:1)","C24:0 SM","C24:1 Ceramide (d18:1)","C24:1 SM","C2 Ceramide (d18:1)","C30:0 DAG","C30:0 PC","C32:0 DAG","C32:0 PC","C32:0 PE","C32:1 DAG","C32:1 DAG [M+NH4]+","C32:1 PC","C32:2 DAG","C32:2 DAG [M+NH4]+","C34:0 DAG","C34:0 PC","C34:0 PE","C34:1 DAG","C34:1 DAG [M+NH4]+","C34:1 PC","C34:1 PC plasmalogen","C34:2 DAG","C34:2 DAG [M+NH4]+","C34:2 PC","C34:2 PC plasmalogen","C34:3 DAG","C34:3 DAG [M+NH4]+","C34:3 PC","C34:4 PC plasmalogen","C36:0 DAG","C36:0 DAG [M+NH4]+","C36:1 DAG","C36:1 DAG [M+NH4]+","C36:1 PC","C36:1 PC plasmalogen","C36:2 DAG","C36:2 DAG [M+NH4]+","C36:2 PC","C36:2 PC plasmalogen","C36:3 DAG","C36:3 DAG [M+NH4]+","C36:3 PC","C36:4 DAG","C36:4 DAG [M+NH4]+","C36:4 PC-A","C36:4 PC-B","C36:4 PC plasmalogen","C36:5 PC plasmalogen","C38:2 PC","C38:3 PC","C38:4 DAG [M+NH4]+","C38:4 PC","C38:4 PC plasmalogen","C38:5 DAG","C38:5 DAG [M+NH4]+","C38:6 PC","C42:0 TAG","C42:0 TAG [M+NH4]+","C44:0 TAG","C44:0 TAG [M+NH4]+","C44:1 TAG","C44:1 TAG [M+NH4]+","C44:2 TAG","C44:2 TAG [M+NH4]+","C45:0 TAG","C46:0 TAG","C46:0 TAG [M+NH4]+","C46:1 TAG","C46:1 TAG [M+NH4]+","C46:2 TAG","C46:2 TAG [M+NH4]+","C46:3 TAG","C46:3 TAG [M+NH4]+","C48:0 TAG","C48:0 TAG [M+NH4]+","C48:1 TAG","C48:1 TAG [M+NH4]+","C48:2 TAG","C48:2 TAG [M+NH4]+","C48:3 TAG","C48:3 TAG [M+NH4]+","C48:4 TAG","C48:4 TAG [M+NH4]+","C49:1 TAG [M+NH4]+","C50:0 TAG","C50:0 TAG [M+NH4]+","C50:1 TAG","C50:1 TAG [M+NH4]+","C50:2 TAG","C50:2 TAG [M+NH4]+","C50:3 TAG","C50:3 TAG [M+NH4]+","C50:4 TAG","C50:4 TAG [M+NH4]+","C50:5 TAG","C50:5 TAG [M+NH4]+","C51:0 TAG","C51:0 TAG [M+NH4]+","C51:1 TAG","C51:1 TAG [M+NH4]+","C51:2 TAG","C51:2 TAG [M+NH4]+","C51:3 TAG","C51:3 TAG [M+NH4]+","C52:0 TAG","C52:0 TAG [M+NH4]+","C52:1 TAG","C52:1 TAG [M+NH4]+","C52:2 TAG","C52:2 TAG [M+NH4]+","C52:3 TAG","C52:3 TAG [M+NH4]+","C52:4 TAG","C52:4 TAG [M+NH4]+","C52:5 TAG","C52:5 TAG [M+NH4]+","C52:6 TAG","C52:6 TAG [M+NH4]+","C52:7 TAG","C53:2 TAG [M+NH4]+","C53:3 TAG","C53:3 TAG [M+NH4]+","C54:1 TAG","C54:2 TAG","C54:2 TAG [M+NH4]+","C54:3 TAG","C54:3 TAG [M+NH4]+","C54:4 TAG","C54:4 TAG [M+NH4]+","C54:5 TAG","C54:5 TAG [M+NH4]+","C54:6 TAG","C54:6 TAG [M+NH4]+","C55:2 TAG","C55:3 TAG","C56:1 TAG","C56:1 TAG [M+NH4]+","C56:2 TAG","C56:2 TAG [M+NH4]+","C56:3 TAG","C56:3 TAG [M+NH4]+","C56:4 TAG","C56:4 TAG [M+NH4]+","C56:6 TAG","C56:6 TAG [M+NH4]+","C56:7 TAG","C58:10 TAG","cholesterol","linoleoylethanolamide","palmithoylethanolamide","sphingosine"
"MSM5LLDS",144621,2558,66158,237050,50638,96452,379479958,3648724,140492,559955,2588742,8818638,24242,526459,30586,116905,2480302,45330,4445529,323550740,1053015,152134,4905789,2952,25542734,459861235,25330809,401464,49536283,120855,494136,2394361,66266213,36825,2597488,11524301,135816,26377208,935745,29069785,456010,710848,22447665,66016020,1248720,22776,54847,91783,1198169,1025316,188700,124087,285036,1854998363,30404172,19802367,1106629,7009791,2002303,2296666,274725169,14322022,1575143,23282383,5987660,613796,33838785,3272918,1945982,16934475,1601652,4843136,3118820,65888,1243477,26587024,15685,NA,21172,326017165,2821250,6642798,17693028,1558748,26291,NA,1152487,1015971,8348254,92629,10827063,6723,24167157,13845,386293,108078,17257,1487013,5293,1877591,735351,3135244,65887418,75868,423,9504,25173346,1022385,377657472,597634,668571983,1851691,16394,841987,234425,1728457051,695,19887981,165233517,262152,541751618,6206,126481426,4024372,1117455,620,10959,2290134,1049390826,390348,4056,18909862,497033,100364,1795802,56842670,19176938,623999,16432,39434936,640842584,178165384,1235601,36522527,5293014,16076987,618979,35535453,448,1586662,19065,11233,6233,1205209216,9996117,53375253,53843781,263743425,NA,5591261,1872058,7668,283943,105539108,172164152,9623,NA,1949693919,262873,1790860,266835,379627,877658,150523,167022,425176,14597,1014527,68,142584,210572,2851506,17058,91421,3739027,557967,940419,NA,2848,8183053,NA,9588427,3211389,421768,2158,20437,NA,NA,NA,317699,NA,3993790,123,1376840,27310,2215127,544188,2012892,319264,77035,124816,1700617,244951,92938,65439,175273,644118,91381,593090,23463,687389,NA,634709,1531395,6282504,242076,11369859,203616,31831,370150,271717,44830,48019,2394109,906135,262010,287440,702922,1237010,240708,1583784,85102,112822,205347,49428,1644434,17832138,2005715,1070052,3483022,364448,204173,1162337,NA,3131677,76298164,3481082,9052507,2589445,4500525,481702,1319884,877522,710854,46882,114,1981895,42945,292048,NA,416937,889176,7107,925701,539849,NA,72872,12189358,3217,25992158,612088,214680,49286891,806964,435287,6482,427,18496,NA,NA,916388,547786,52502021,10472258,5987380,8505613,6498667,16040,20082009,3783381,NA,1023069,459485,70924,48483,206,98480,NA,14001166,3181,2022792,1915,451590,140192830,7261,1936789,6400088,106638,227415,28782,14931757,113699071,1260,NA,1145574,18729548,4678248,108454,15998085,7440443,861036,145978,1887862,151053,364456,3524179,5697,4217859,6551985,2955609,147965,1145548,38008,4701097,160684,NA,73999,41863,387840,50407,2553629,257554,79159,37448,396777,10880,2058957,311117,24896,29264017,2730629,3308403,751472,1231217,1717904,710371,21030192,796786,384255,8382875,4901989,5326790,200813,457642,174503,2938595,310270,2078587,890183,10329444,1928442,670277,180632,9172,226067,135393,1603284,420668,70065,1458744,2098,NA,738783,42925,2537,24577,1925,248403,74013,82230,422400,1163188,1275960,10150192,8520,1162324,489708,962489,8124790,120736,899737,653899,413163,651152,392065,1231987,1633245,79321,8787639,5665276,8856918,10644196,11956168,9127909,1473296,923676,1730366,901828,19957,52911,1162206,131150,4815870,2336252,2638446,2670523,15651026,16181179,2614933,3941024,22218819,21265942,674870,21803799,18919294,116962,187994,1951616,607654,411619,141633,1865832,328405,851597,3713454,2656500,50075,205851,186334,104513,31158,94931,38250,19672,11960,2304,72375,19914,67552,12719,35952,3354,1879,NA,115798,42185,69073,38774,65794,8951,43385,5318,9404,764,NA,240114,91265,759904,296439,584820,192989,80742,13818,22877,1214,757,NA,1993,168337,NA,11914,6763,20705,1832,3888,602165,158529,467061,143200,2190385,832117,2681532,1198409,2526523,629109,185403,39817,12623,NA,NA,36270,38185,28318,249027,875988,469857,4051396,1908104,5208059,3296492,4180629,2058647,2263477,785535,1516,2823,54526,NA,811950,17000,602741,65292,554073,98850,49772,10080,96650,39583,2997326,680800,434635,267268
"ESM5MEBE",50526,2210,29766,32561,131135,41315,74973814,7023786,41130,183421,887425,5160238,15558,539261,41701,7891,1752299,27186,7433913,117701337,431309,79939,3047048,9754,13772933,205686415,100069967,197469,35142618,159153,50405,2806849,80652847,59255,5000905,2992477,48312254,157429028,3089680,1328521,1005394,266276,20074957,129581003,62394,NA,6059,43825,308010,28902,140258,27467,901950,130289871,4368199,1760866,1118928,545240,8090438,4184176,4859002,3150945,5539221,378768,5036920,1731724,2775064,2141803,25566,14176685,122007,1312782,85635,50590,1529,2130093,NA,NA,NA,588086636,102498,6948589,4167082,375020,120800,2904,288568,715692,33530567,310192,138216307,26566,4669441,22512,172703,171745,10911,4950595,2908,600780,692851,3586445,39137729,41128,5163,6906,102697814,31685611,488568717,830508,772488056,1218337,27240,395758,63740,3069019224,3317,127521314,649906213,159318,6764050399,1247,139051287,1338903,996478,5730,NA,242594,422392116,235759,36380,24074330,1218036,237273,3479250,NA,4934718,393805,13859,12748239,1038102146,424651375,2230298,573971,20523856,63638290,978027,72721867,23,373875,19459,6875,3609,1208173128,10769024,54889290,33310123,860239056,NA,18690573,1835238,7642,315427,37503013,377072244,6400498,81158470,2478261191,NA,1533663,112934,1559862,2901782,171262,420260,284661,21326,608130,14097,2734712,472,1863068,31019,127386,1820685,433497,NA,4262144,11647,3554151,2665,10565127,80814,44184176,NA,179811,207360,NA,179243,378868,NA,1785628,NA,174772,NA,445648,293649,1972661,776785,90510,528424,927068,219606,37987,26576,38476,465565,18741,117730,69207,380368,NA,338067,430693,3445874,1155175,81514,136696,76204,176336,612168,104913,35229,25606172,NA,498844,NA,83310,991013,35904,851103,139033,77247,36805,9494,799589,26974670,944990,43532,335290,315626,177176,516836,NA,4700581,13487464,2657311,6132576,1575827,14458085,593571,472940,232837,5742273,NA,1944,70262,7598,235678,NA,686091,862369,8498,3290241,4586879,NA,268896,2630712,65075,2617549,22625339,172482,13517541,1301165,30657,1745,2628,117623,NA,NA,24382036,NA,5542875,3272744,10853384,1229994,1227881,11647,9323489,689944,NA,738663,62442,8269,942,NA,177381,NA,206176,4966,8278063,7782,13040173,36609048,7005,53123,4059874,92810,41528,16389,1760623,39936099,2012,47937,221383,37645155,8257078,174097,33431918,24006741,281440,66688,2573029,606,424954,4023409,30847,560296,916711,38138,138706,76703,78019,123622,208528,NA,1112480,28653,731536,83252,1944543,192070,32107,1315,161383,432,48898,631266,65595,582309,55975,3114316,466130,73437,1606522,582839,244489,209463,46773,5168510,2394165,134931,44800,334170,99764,2370608,7962,559692,353798,272584,1079799,354694,850,NA,56022,29183,37157,379812,NA,107789,7071,NA,6243,293219,66717,189874,51989,188037,61019,NA,409095,345028,428554,392347,4893,1088056,439,13743632,73090,151930,661454,266838,86,959594,417599,2848274,70633,21165,5788441,2725671,751972,25982,4607879,1981385,44923,17907,293405,92462,25258,1225,1889132,674475,898758,291220,73586,25840,2651968,1153818,75564,882,2353378,1274840,46830,3357965,1528116,110882,4833,NA,NA,1842,NA,2852,6656,432,93866,24405,NA,166321,20602,89348,23996,48398,6415,2134,10891,43609,2879137,1388402,17837,NA,3131,NA,NA,NA,37649657,28405583,130466,55576,25432,2064,23429,2579,1998,6,174,7944602,3969836,5485376,2871431,1171042,369025,115004,7675,NA,NA,NA,1268,14112,254518,2339,27447,NA,70716,NA,5343,1089089,315743,406421,166896,442430,142447,262402,100877,3861362,56621,12310,84,6639,15153,NA,36460,37882,60002,259284,70799,378161,531176,607157,354485,2036340,511691,941338,451718,178769,1306,1013,19135,NA,722400,NA,168190,184,198341,4056,26854,NA,740,NA,3305640,3061071,449911,852423
"ESM5MEDN",142156,NA,111138,10856,60488,8771,94002003,NA,34828,59922,3929066,NA,4946,73624,39635,133639,NA,14103,2685280,528473367,82534,70819,78492872,NA,1622163,38508294,3870728,105779,7403609,4824823,341836,NA,4455082,15706,183258,1145286,61288,5489869,2782953,437244,102567,8260,162058638,33364375,698,NA,NA,304,176020,NA,8699,NA,72725,85418194,8906881,78805,80783,385380,682084,3316428,7228297,2040476,374510,105699,3525624,77377,1821040,2568470,4561,34632959,251675,8819768,56655,33813,3723,5572226,NA,NA,1291,39667141,194387,1795064,531831,234145,51178,NA,116859,2900928,NA,6802,195972,22365,24001299,10776,66372,27523,3812,NA,5780,7396777,22559,639448,10609207,105724,2012,361,31655669,402677,189802307,7763,259148468,112215,11533,370755,128105,8709134701,14458,469818,NA,69312,8957286,11552,71977316,195483,138700,3347,NA,389822,2087819755,45950,41617,83261,462713,15562,832244,NA,6008902,53603,190,4327066,182930801,203398506,2776930,2761189,293747,57122852,3128,28998407,865,NA,6931,11843,4226,17587547,38676704,35774168,19881941,2959585667,NA,63959959,35591,8823,394590,27608685,52160980,14620873,191068690,193128820,67919,1527300,35318,54535,57113,87786,155890,707968,20457,1727397,21846,398537,NA,1977467,77662,27449,500483,863394,2505091,1288812,6142,3672398,NA,3509305,66583,3623341,NA,33557,68639,NA,NA,NA,NA,6291376,NA,508356,141992,109693,755757,1886595,482174,70378,127976,100170,43623,16836,40599,102461,2216178,42698,58280,6060,91571,1937503,NA,317738,2923879,208163,62712049,76515,28259,97503,140332,33723,112397,6145984,875119,634248,73968,160007,508142,51784,604187,49772,12017,65860,8950,409635,22873398,820515,168188,839,133846,65097,435512,NA,445775,23795225,162651,7834921,2085880,NA,315745,713888,768069,6373666,120,6455,600792,57960,2445225,NA,181034,219584,1862,28051,6677779,NA,39973,8518570,4253,30841933,1936955,126546,23578086,1344269,23557,2149,948,3383690,13408,NA,13921296,6338,139256854,8962156,5972156,2158439,7552726,16301,16337642,2988490,NA,1084618,971266,327491,159103,NA,55783,NA,161429,74454,27262386,19912,1564157,124837542,5077,509323,18574986,378601,56143,35449,4184674,163560762,9188,43858,221672,59395818,32831937,82154,76042753,244203,94876,44574,2233884,111,265887,8780455,1443,50574,126374,45939,28126,65337,45372,1057472,91470,NA,270887,182899,1128043,208688,9734694,523075,358476,10583,393596,10907,38570,1936675,378393,807588,87473,2786825,663362,261340,5173979,2848237,569105,123113,8359,6700259,4943396,319843,587,579672,456534,1335565,1719,1744151,1043266,1222817,941161,671295,NA,NA,95904,91685,41802,4746481,38,96811,20289,2760,6117,584616,236763,333746,275229,215158,171224,NA,4149961,304471,5083663,434578,19722,156882,21561,291377,135711,20279,51834,98266,6777,13898,94907,2413038,16876,97685,6245860,6089204,532963,184349,21469947,23955038,226536,72597,5591035,3648772,1050,1873,5347809,4571330,2393652,1773629,79248,29241,16545073,16413491,137583,20112,29740253,42243515,70789,50474459,116435452,7012,4101,1152,13270,841,NA,28142,NA,37,59236,21873,NA,157792,14217,7,NA,28268,941,5303,15824,NA,5685,8298,1397,624,8066,NA,12474,NA,155411,35655,315,4755,3026,4413,1973,345,NA,367,NA,407254,285671,731084,565356,773381,662660,252532,223379,108626,112092,20371,17965,4872,94105,539,2756,6096,1692,16689,3499,1614344,723939,309759,193467,1570068,1400523,7120956,5088328,24087098,15920172,9134408,9743209,2248868,1873564,81701,8828,57797,28144,336536,758638,508037,4708691,3586659,14914697,12918697,26410729,28601924,44333295,63408429,NA,4883,10945,NA,552566,5014,255268,61493,387111,153797,296525,210227,NA,NA,2971955,1535558,398746,3581223
"CSM5MCVN",19455,2042,34361,515047,556,1462,475492190,80873692,51584,294964,3641477,4272936,1135,1119508,27056,308888,1696871,69321,3972955,491747144,483314,794624,5987589,NA,15327649,1067013322,18679262,101148,25709183,115965,85181,NA,59834596,183413,3186931,611620,3278778,345834249,NA,392341,11576325,1736113,NA,96731161,NA,NA,NA,NA,38247,9170,NA,NA,67371,291117118,24876306,1132146,189156,338433,2670066,NA,17164533,2166334,4540464,171424,862328,829627,2839394,1945055,NA,NA,138182,10108382,20889,1268,NA,NA,NA,NA,NA,172278663,4558127,3245143,2935040,267173,NA,506,40410348,67821498,64578959,529308,13581130,908,2778519,22179,106263,131580,1260,NA,NA,398112,89632,231700,62406073,21049,5520,5758,6122241,32299343,278853348,444779,497260283,402971,30259,385136,41743,538626137,NA,12305454,121399400,1189328,690203537,NA,14138485,418274,135127,15303,NA,8133861,470903761,14185,36038,57255161,461695,562514,6698710,24238249,52785,552921,7638,71920179,2241462198,377148281,818787,2081499,1258547,17605496,2176592,37620569,NA,NA,3392,NA,13921,1547809948,29080248,36815023,3792358,2690850594,NA,58373837,9085396,6174,798948,57329110,1498772381,74412,NA,1596311649,215487,816774,588326,147610,77235,236256,93395,99564,8399,13999827,38,34905,44529,3433440,NA,94271,1040785,142788,169660,1028735,4379,2037637,NA,2204475,39985,5116913,1950,37601,1190,NA,NA,NA,NA,9409969,3702,2901407,NA,366746,308082,969577,417543,77755,94987,410423,25385,61384,34116,48087,1042849,NA,82229,16139,6842,NA,770170,650284,1905310,257135,88867600,135080,130940,49644,230306,39376,26194,14569038,NA,911563,3326416,180263,420370,63467,266848,49004,11010,99260,244481,2264818,7127745,1054893,615401,6246378,113513,163241,249403,NA,709842,11663604,2603265,4050651,1018219,10137283,330779,1739288,3396827,198428,5,NA,1143882,38961,374051,NA,NA,575189,4483,6241,783923,595461,194219,8612531,11347,26749128,8958045,202096,63849304,664824,20129,15,575,5892,NA,NA,8003799,2383,170390051,53100495,2430790,501460,8651612,7841,30120325,9832910,NA,1332530,1954116,445337,19716,NA,1207,NA,14950,7022,8818068,16371,2433856,140555834,15930,45981031,11445177,113678,195084,34761,14179738,258917017,5808,158,638229,36841622,16360972,242091,27413569,585978,10448197,2056225,8926981,18182,100625,3151467,526995,808826,5860781,25312847,281820,11938146,18921,5156850,159180,NA,52369,384634,1987555,423703,6669250,585571,299090,107072,522136,10355,11802,1347666,332400,2667160,127162,9197805,2136160,190975,17200441,11180534,2413964,1047974,47179,23778248,18105051,569110,438666,4637014,3136842,2471350,6294,3913028,2423086,4507030,3068326,1652366,NA,NA,471397,246327,143711,1173866,1105,56258,3443,NA,2060,542211,245342,619243,372837,2908677,1295816,NA,1029754,118490,1408701,319870,5332,337276,25969,480491,265216,20810,767169,360716,40327,408905,222079,578337,13297,3420,21672278,11535683,1792059,317839,14251147,6982803,620877,30834,1831684,759667,6775,156764,525187,119209,5158035,2242294,221981,1416,42545932,39102411,640680,46251,23095972,24119552,407141,19404828,14866329,33749,40069,9086,30125,1917,7504,153692,6453,5004,859923,438107,19068,97696,2619,18744,3850,11726,705,3320,3560,5118,22483,8312,42400,1876,20703,1915,46648,NA,81892,31619,171402,130779,210449,76367,132356,27576,2226,NA,2104,34839,4967,2879460,2408353,2553751,1888599,955914,445722,314048,79920,12227,111989,662,181858,35172,80943,255240,144193,120000,36829,39554,3922,1365820,698084,12120254,15252563,12165441,8774784,13578104,6030437,1214790,526341,179896,1214001,1173,170403,531538,333639,477412,4922843,2496279,30632510,24865074,20199961,15067860,16073429,10475619,12630424,6417817,9226,123026,52889,NA,1564959,132753,1423023,506096,1118206,434930,298309,263845,872758,332424,2869941,825569,577692,2946196
