database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	CON001	CON002	CON003	CON004	CON007	CON008	CON011	CON012	CON013	CON014	CON015	CON016	CON019	CON020	CON021	CON022	CON024	CON025	CON026	CON028	CON029	CON030	CON031	CON032	CON033	CON034	CON035	CON036	CON038	CON039	CON040	CON041	CON042	CON044	CON045	CON046	CON048	CON049	CON051	CON053	CON054	CON055	CON056	CON057	CON059	CON060	CON061	CON062	CON064	CON065	CON066	CON067	CON068	CON069	CON070	CON071	CON072	CON073	CON074	CON075	CON076	CON077	CON078	CON079	CON080	CON081	IBS001	IBS002	IBS003	IBS004	IBS005	IBS006	IBS007	IBS008	IBS009	IBS010	IBS011	IBS012	IBS013	IBS014	IBS016	IBS017	IBS018	IBS019	IBS020	IBS024	IBS025	IBS027	IBS029	IBS031	IBS032	IBS033	IBS034	IBS035	IBS037	IBS038	IBS039	IBS040	IBS041	IBS043	IBS044	IBS045	IBS046	IBS047	IBS048	IBS049	IBS050	IBS051	IBS052	IBS053	IBS054	IBS055	IBS056	IBS057	IBS058	IBS059	IBS060	IBS061	IBS062	IBS064	IBS065	IBS066	IBS067	IBS068	IBS069	IBS070	IBS071	IBS072	IBS073	IBS074	IBS075	IBS076	IBS078	IBS079	IBS080	IBS081	IBS082	IBS083	IBS084	IBS085	IBS086	IBS087	IBS088	IBS089	IBS090	IBS091	IBS092	IBS093	IBS094	IBS095	IBS096	IBS097	IBS098	IBS099	IBS100	IBS101	IBS102	IBS105	IBS106	IBS107	IBS108	IBS109	IBS110	IBS112	IBS113	IBS114	IBS115	IBS116	IBS117	IBS118	IBS119	IBS121	IBS122	IBS123	IBS124	IBS125	IBS126	IBS128	IBS129	IBS130	IBS131	IBS132	IBS133	IBS134	IBS135	IBS136	IBS138	IBS139	IBS140	IBS142	IBS143	IBS144	IBS146	IBS147	IBS148	IBS150	IBS151	IBS152	IBS153	IBS154	IBS155	IBS156	IBS157	IBS158	IBS159	IBS160	IBS162	IBS163	IBS164	IBS165	IBS166	IBS167	IBS168	IBS170	IBS172	IBS173	IBS174	IBS175	IBS176	IBS181	IBS182	IBS184	IBS185	IBS187	IBS188	IBS190	IBS192	IBS193	IBS194	IBS195	IBS197	IBS198	IBS199	IBS200	IBS201	IBS202	IBS203	IBS204	IBS206	IBS207	IBS208	IBS209	IBS210	IBS211	IBS212	IBS214	IBS215	IBS216	IBS217	IBS218	IBS219	IBS220	IBS221	IBS222	IBS224	IBS226	IBS227	IBS228	IBS229	IBS230	IBS233	IBS234	IBS236	IBS237	IBS238	IBS239	IBS240	IBS241	IBS242	IBS245	IBS248	IBS250	IBS252	IBS254	IBS255	IBS256	IBS257	IBS258	IBS259	IBS261	IBS262	IBS263	IBS264	IBS265	IBS266	IBS267	IBS268	IBS269	IBS270	IBS271	IBS273	IBS274	IBS275	IBS277	IBS278	IBS282	IBS283	IBS284	IBS285	IBS290	IBS291	IBS294	IBS295	IBS297	IBS304	IBS305	IBS307	IBS309	IBS310	IBS311	IBS312	IBS314	IBS317	IBS318	IBS319	IBS320	IBS322	IBS325	IBS326	IBS327	IBS331	IBS332	IBS333	IBS335	IBS336	IBS337	IBS339	IBS340	IBS346	IBS348
CHEBI:16865	C4H9NO2	NCCCC(O)=O	InChI=1S/C4H9NO2/c5-3-1-2-4(6)7/h1-3,5H2,(H,6,7)	gamma-Aminobutryic acid	102.056025				29.92712808												16497.85134	10940.32141	3414.040149	3737.465062	10346.50616	5281.003664	9147.809023	8824.10412	5919.213229	9342.887288	5267.682303	4809.676154	12734.04835	12452.69174	11623.55278	4402.290906	6264.388759	7598.94325	5117.100145	10205.58205	9486.080965	6641.902094	1635.02132	11717.22297	2631.122509	6776.254884	4376.932037	12354.52877	6342.259992	11704.44001	7109.374262	5639.395049	9816.672942	8518.512428	8656.934233	5581.435921	3871.004529	6309.785836	4397.305518	7298.497832	9062.516021	5446.175074	9097.201128	3872.500438	8260.033859	5221.765417	6400.14813	4815.439189	4710.923409	4145.899463	5647.472092	17062.12766	10193.91595	7027.751464	9375.152163	7280.624842	3431.05501	5894.339926	9282.572686	9904.559574	6577.106976	6701.998539	8635.615034	4297.185661	3587.8019	6507.085928	6818.370066	8749.446939	8228.648689	8073.339507	4784.42551	9342.070591	7076.981846	6176.500102	7754.278695	9959.747616	5292.968476	4087.806575	7799.81714	1619.49607	12117.61693	9234.241652	10504.79397	5790.918475	16265.69375	6391.253133	7202.713788	9515.317191	7321.498638	8303.33045	15093.21865	4874.179296	11933.25568	9335.647316	3367.762565	12332.85696	2728.526115	3509.500557	6823.962876	4130.629602	9210.354623	8917.672755	4135.257216	8067.657924	4747.190515	13724.3382	2851.449166	8036.730364	8711.539771	5029.051082	12614.5958	11128.10416	4986.610729	10787.8589	10515.29956	7457.930451	8290.702027	2540.837409	14084.37335	13071.26492	7144.604319	8039.114069	12255.18928	1130.375167	8077.394958	4452.319136	9581.786391	2712.746622	12873.93897	4880.981517	5872.039904	6287.47087	5977.75441	3120.829039	8639.08162	6905.131393	3614.273675	3353.023053	6585.122488	5728.880244	4411.895901	10252.36266	10244.19478	6408.29568	16283.76591	11487.61036	5643.778306	3965.431684	4073.19693	4956.924913	8102.365615	7909.025503	9923.672335	8293.594401	7250.443234	12632.55813	6891.156353	3935.944159	7606.584077	1933.850379	11177.0451	6738.696909	8787.035391	9871.897037	11942.19693	5417.85394	7899.87689	5048.628582	11178.34955	7308.87894	8090.064059	1792.478672	13461.9872	5799.917127	7491.870403	7752.956616	13346.95546	8289.854374	4774.918472	8506.981641	10483.02412	3546.754401	6041.173662	6233.722411	11193.26701	6498.541737	7001.760533	6166.176289	8885.416093	14647.20396	6981.118757	6759.20326	2098.766094	4105.874933	2984.762867	6020.95922	11938.58874	4078.074838	6187.84504	5681.678382	3011.623514	11370.1812	6700.779541	9462.525392	4795.800921	6697.791094	4549.380563	8014.233779	7513.666656	8024.832985	8891.266882	6984.889796	13000.21549	3227.312598	5176.683654	4543.010133	8315.370218	5743.316448	9483.910289	9662.675819	4085.410811	5892.668408	11401.23207	10349.62182	9650.169228	5650.311486	6634.439194	4627.310694	6509.699395	12279.71475	9797.24989	12685.26032	12533.60282	16593.94122	9054.266214	2897.74596	6739.265647	7232.583779	7269.272382	2767.136705	10619.01057	5302.28216	8900.834224	4142.104409	10453.48011	7145.036381	422.2001897	3971.13313	3183.362816	5745.614996	9605.985375	10351.34236	2486.717469	3111.736241	9993.576106	5687.560968	10503.95219	9261.807963	7469.183516	4901.450803	3691.026318	18652.71024	7609.283567	2567.566718	7027.70442	11868.14274	6077.391156	2710.647485	5359.273093	3670.598247	8840.085899	8529.085998	8781.617146	4269.479334	8949.15225	4588.781712	6567.783577	3350.59428	2241.369675	7205.285874	8075.343384	11639.82032	2193.226516	13446.92699	4265.500296	10242.08805	15498.3437	5049.689753	8775.498137	10059.58301	1811.600963	5359.392046	5579.389556	10485.49169	9214.389415	4817.833575	8523.254949	4885.605102	5552.569481	9543.143392	14480.24547	5369.265173	5306.775806	8501.670578	9413.020441	11307.78962	8764.189424	10024.19038	6234.052124	4548.202214	8612.696242	8857.526367	5902.716977	46683.61313	6794.887607	6248.811525	10738.87549	7298.378568	7881.507704	1807.720912	6165.23912	8311.081503	7093.637938	7250.387774	11703.51243	8524.11944	7862.859023	4314.474829	4706.103751	8691.29486
CHEBI:16977	C3H7NO2	C[C@H](N)C(O)=O	InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)/t2-/m0/s1	alpha-Alanine	88.04064521				30.4907884												30396.54664	20454.57092	13438.04657	14071.60615	11552.81734	13771.88677	13705.62251	22947.41776	10197.95269	13678.27628	13633.76394	10538.86587	15802.63495	19066.22755	26309.39961	14195.34086	9204.078751	18088.03444	17624.19056	8230.983238	11745.61773	20879.99283	7295.550685	13512.85866	13022.1432	18028.43719	13395.19285	20783.01818	14339.21486	11701.105	12620.40474	16656.32113	16103.26677	18448.58386	16375.21831	12886.86552	8942.195229	6989.625812	9034.028793	15404.34925	11483.61454	10203.99498	14379.03619	5459.317917	17665.67366	13166.85059	19817.50488	7366.517496	12429.05945	4773.368202	11513.83736	17395.01523	21328.87051	17152.93561	21716.07664	30921.27254	29732.98472	12544.89961	15819.55944	6457.158568	19139.39298	13795.33124	14928.72726	14337.23362	6303.984661	12356.47828	15221.58504	13461.87608	10002.68173	10481.04853	5807.169575	10659.73865	12325.90977	16623.1751	30559.72415	16113.86359	9125.740867	12723.54395	8877.875194	8081.611444	14488.94484	16030.87716	10913.05397	24223.60497	20921.31062	10683.95348	24119.99618	14471.24485	9116.020833	12651.04391	14163.18701	11938.86991	15550.28061	10796.92742	7109.257175	11140.22121	8871.033541	8097.088556	21168.23864	14766.2389	20265.11321	16739.92035	14273.97706	12658.54768	15419.42517	18024.35645	9975.353016	15022.36484	22148.83026	12761.28425	13445.82917	21407.34196	7770.970835	18679.65647	15054.5898	14180.85884	16703.54122	7205.581054	22169.09315	32850.56011	13173.54254	16598.69094	15009.98218	6428.391115	19799.70175	10334.60152	16510.09826	17941.40283	21349.39863	20354.4669	11992.59822	11626.61233	16418.76161	9586.240518	22369.96266	19247.04156	14649.08817	12231.61227	20490.54632	14715.78282	14094.48668	13485.63783	12713.85404	8841.010801	15141.24605	18537.00432	9448.104535	15334.40797	17281.69694	13022.05598	13513.03544	21878.54219	22952.37253	19346.35446	10232.15434	15190.76835	10062.87172	9223.895952	10522.92618	13061.32103	24947.22019	11738.973	23410.84699	16532.76032	14950.55365	11864.56807	15097.72824	15972.62105	15853.57643	6956.809831	10534.95848	6587.033291	13639.65567	14854.3566	13192.58936	14884.10474	22627.68644	14160.73957	19276.28907	14983.81041	15104.97682	13131.57239	13970.8942	20186.95654	20906.20239	10695.18	20380.92494	21346.40358	29887.96411	13898.09439	15099.18867	16471.14845	8611.403012	14133.96554	4751.719937	11680.26039	27374.9971	12870.04655	9544.923381	11649.99975	6185.321022	21845.74853	10626.1094	19423.05192	15151.48229	10164.91049	10978.73061	17490.62034	19586.09829	20091.70488	8633.488142	59591.99632	24056.95202	14410.21207	14518.93673	14392.03147	19643.25147	17678.90259	11354.49658	17539.51583	19297.52148	14079.03853	14474.47138	15830.74877	22092.05941	17583.37034	7508.052246	14152.98229	15624.60166	10348.61871	18427.29864	19756.21296	29934.54361	33274.89756	20792.0097	15499.04151	12026.98193	11693.54036	7960.111689	8830.395847	21005.548	12858.03718	13069.77979	11732.92751	13099.81106	18363.31707	12204.70529	12191.10869	14575.74521	19382.18553	17142.71206	22705.1884	13065.47981	9956.991032	18073.65195	14581.86913	20451.7844	15454.65283	13824.66703	16349.34162	12405.73077	16935.86453	14642.51566	14725.70736	11307.97532	20305.98097	15945.44866	13072.90814	15746.34323	12975.40551	15694.80437	10790.83118	10167.9951	8327.046478	13488.30866	17166.40275	12859.29966	18116.29753	9070.23693	14133.27798	16807.03464	15018.07044	14060.57215	19792.7613	11870.81032	27191.97908	19561.5212	14533.20785	20264.86572	11748.20736	8088.282437	18876.27235	13682.96922	15874.77727	13467.53395	12994.90454	13041.0712	22612.00033	12810.74581	18232.32984	16856.06141	8238.636019	10726.1975	10247.30589	12035.31507	13694.24503	20475.02303	7460.058436	15196.16904	4493.78978	11822.16371	22469.13867	15956.46402	15016.23101	10977.33879	12341.21553	23864.07957	18352.68943	10238.61598	6410.318852	12238.00819	14172.43287	13805.75953	8168.241132	23237.97153	15376.48178	12211.0092	13259.5118	19311.35602	14894.93833
CHEBI:17925	C6H12O6	OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O	InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6+/m1/s1	alpha-D-Glucose	179.0561564				28.97390138												114344.3152	229613.0281	55823.68721	38543.04463	29702.28384	84516.24104	57762.99303	198342.8118	133014.1915	97465.02458	326532.7873	104003.8172	25666.9459	48964.42207	89504.71222	85238.41979	131021.553	73545.12598	122522.3784	49059.23561	46207.34212	62863.64554	40248.89681	30768.19783	77595.54207	63983.13599	113948.4437	85362.65232	87013.89752	42028.03674	68300.44064	41639.67669	56557.33497	68274.28966	28496.62778	82608.11411	84056.23601	513140.9431	24769.7897	185905.852	1876340.892	89728.64747	55105.94644	115574.7347	97083.53225	88825.20563	191996.0717	2958502.817	42846.13295	30463.9085	132689.1845	16886.67442	51547.33467	124470.1431	92330.78791	81919.50039	261586.7733	30364.16698	101468.0304	25580.22015	59989.35105	97999.48641	34960.89356	71429.9168	23244.65646	40476.20337	103542.3263	27047.86133	31908.19815	42913.15965	27247.61132	36214.46754	125371.9577	54032.48023	136027.8127	84231.34764	66003.75917	70513.26378	21472.25995	42021.091	79531.98336	86141.69607	55605.95921	94620.31574	33367.33866	796648.513	88570.39462	26084.99626	41514.54486	43858.63903	53893.7175	61108.85244	30378.65115	32247.77505	976356.0502	31890.74468	57655.82359	54969.13841	107468.3744	146287.2622	69203.81872	29654.38759	88915.56167	352821.3962	59139.03494	36691.07561	71245.77827	78625.60162	63769.1173	39741.79803	50744.66147	88276.72699	52984.78288	38066.42712	54172.1929	40039.44964	88214.44988	109433.0687	20885.92829	132874.0219	53403.74699	77219.21322	30480.78145	74301.84727	104855.633	56084.07099	170243.1031	106554.0272	55714.36754	423963.9347	49576.89401	51926.83898	33578.51509	43621.20389	110170.9498	143629.7604	57749.27545	59040.10311	533336.1434	54328.34927	63404.58089	50043.41813	81840.44035	39914.22982	147046.3382	111248.8153	258833.8378	86858.03936	399054.5945	467603.1876	84563.5377	51624.7229	79267.94764	72184.76656	34935.59545	189311.8721	49604.00206	53653.45555	52917.94523	40511.04707	37008.15051	81533.81818	25360.18587	42314.45004	35345.84121	22677.88891	185995.0633	77990.81837	26054.10044	52591.22456	28280.59277	68763.59125	39082.91309	76824.09354	48096.84909	53947.55109	53364.89946	261051.1495	80907.98371	28646.22273	17021.37185	28436.40478	29957.89897	105089.8225	151787.0971	118434.0664	54434.57067	108297.2841	240182.4305	17976.20326	92061.54124	29966.64341	171469.9309	101695.247	39849.59009	168072.4429	110332.1316	70862.79287	41020.92287	29945.73857	64463.82592	165097.9723	42381.25243	82892.48538	40825.90954	39162.01358	128206.2075	100368.4805	68578.36781	117086.691	87678.78071	118586.3943	92453.27111	255535.3843	37153.15852	98117.40865	189482.9856	50947.6964	141833.3319	52182.0247	69187.87542	41967.9723	19422.22806	55729.21809	74277.87753	234117.5851	200040.8729	65645.02585	80016.07441	24853.99639	58514.52534	142164.0457	107981.6851	60213.4218	49871.9486	48519.2366	76244.57618	43603.08712	42852.44978	38227.00931	91200.84382	51641.13234	56045.35794	71107.56533	45199.56238	169644.2183	41850.66076	169959.5823	47379.56742	62362.96869	44893.36971	25578.31697	53680.88013	56850.15527	40034.49809	84613.51019	78783.47356	29101.60921	33936.00275	272340.7164	203527.3401	261439.2859	106314.5751	52897.669	101507.5938	33830.78122	619303.9816	182089.2333	96342.37307	115606.0228	29044.5168	106106.7649	62201.42386	105800.6303	52230.25444	75291.23545	104182.0643	167818.7243	110074.1182	65476.02103	81589.59771	102279.6771	21150.14565	85273.3368	112062.7263	74572.12363	50252.29175	42765.35349	95492.26192	66006.1297	267271.5937	88617.6913	115667.4914	39529.90603	29262.86016	80717.64746	23248.50626	87124.30275	71723.59413	42756.61816	49906.43576	212907.3429	65505.9601	30544.26899	66104.1115	27809.88509	80270.64662	31355.29976	41023.68128	30487.73792	325740.6261	34210.8285	136603.4873	57349.42348	89115.64183	44946.36021	48633.87001	242512.1395	76204.32902	487454.0846	72824.86318	120164.3606	51124.1743	46150.15955	29743.00335	69413.44495	76412.10351	39731.36324	34345.00043	48370.01624
CHEBI:15318	C5H4N4O2			Xanthine	151.026773				30.65629961												185060.1551	201511.5441	58875.61729	60784.52369	187165.7337	171771.9222	178714.6486	153237.029	216339.5114	263840.4211	98657.28225	53727.48134	199160.6098	108142.358	259497.9794	55575.17045	57001.98011	117374.2335	48266.48753	162357.3689	142418.3993	154422.4165	35353.78108	357440.9344	41409.61132	212179.7481	66110.87177	145013.6705	54778.50419	246955.3544	176757.4444	140613.8864	235552.4071	250418.9458	92902.24424	94626.4016	66650.69682	132710.4407	86023.53769	133249.1587	219620.5923	187530.2159	114856.4476	23795.56376	204258.8195	137948.3719	75788.15186	172808.7927	42311.83803	132179.9103	95418.45338	274784.4573	153950.1527	62317.28924	97558.44512	143747.3116	50050.09079	197195.3239	63337.19988	242138.7708	180877.898	43413.37822	162562.9019	121729.9151	41380.0921	83273.7338	86116.05631	345667.2152	192146.2544	208686.3833	87411.74323	184361.5658	33388.21705	102298.7129	139401.2245	310120.8918	40019.73452	75127.87276	72667.86604	80617.00024	172018.5346	156274.0702	184168.3427	77997.56055	261315.1022	96205.65134	98832.81194	221289.4075	153145.8432	216371.7583	300224.5634	55243.58375	255533.1421	307491.3821	25441.20312	141786.004	85317.5282	18002.23592	177688.1772	91407.68136	149871.6841	158390.3274	23415.87642	121402.6924	69168.05809	190484.7465	38485.00515	125528.2236	157953.2884	140313.7448	172246.4066	132318.1095	98807.67634	182830.9175	262191.0755	82988.95963	60771.04681	47057.88203	419037.5325	58404.00286	101769.2299	196456.342	191767.5273	42865.58414	272270.1214	134924.9321	421900.1332	129206.132	234838.0458	35043.35996	104099.6725	258975.8513	220675.5146	104830.094	94542.30261	129057.0307	68801.27331	51359.005	143466.8159	86888.58886	102898.1833	123375.994	157884.7969	56541.87408	49355.78607	261913.2815	59269.59731	91250.54937	63286.29224	117624.7925	37253.5471	129237.1071	161112.8376	119555.4745	157605.0346	248979.5972	152036.6527	56008.50048	222633.2091	112206.0492	224389.1044	52741.38804	167439.5762	169797.256	155128.4485	153059.8309	66770.38514	119990.1819	194124.4277	150862.988	183443.3955	33234.74925	272652.1252	85507.88902	138756.0192	202879.7086	187083.1318	136180.8393	95374.38064	150888.594	178539.4086	57230.04676	163309.8031	131446.1158	104470.2046	102087.5882	133566.3123	157142.6279	33964.93128	237017.4117	166404.0872	149554.3595	60805.00049	44632.30051	73271.95589	109696.608	169611.6117	70943.40578	178162.5018	180706.5786	31050.73896	160733.7398	114497.2425	97683.62289	87861.86464	185688.7847	49918.65687	129951.0429	96926.24029	170787.8744	278754.7357	93495.55166	122422.8861	31219.16202	138839.515	216331.3308	146389.4262	126144.1361	86497.24315	93160.55214	52079.2445	160701.1491	201195.111	75982.7055	205872.5165	84294.21307	152289.0524	95804.23521	107482.4641	189887.5328	163514.6545	176412.3371	125435.3027	287558.2499	219861.7614	36185.99671	75193.21326	51061.68438	114938.4204	76996.34881	146102.9678	50887.70056	147588.0385	105225.028	210857.4678	84550.89901	55389.0861	63891.99052	124515.3146	105641.2804	281279.4039	263398.9488	38465.67248	26338.68079	208273.1065	103376.5537	144536.8588	195538.3932	78724.00861	36087.24177	43872.58092	166334.1356	44852.186	46363.99809	75635.92514	362156.5994	123558.1041	38498.58057	52579.99502	47357.0504	135632.7122	29139.37618	45063.86114	48367.64688	71610.16465	42569.07435	65920.70555	88210.10312	28101.82751	121445.5353	104511.2979	154739.7598	124978.9136	78611.86471	25133.95389	153169.3639	348404.1549	157989.3959	91814.64295	103153.7753	35439.39293	64675.19607	31569.66591	98618.41854	139325.5384	102940.739	93525.14707	65165.71217	52861.51055	210703.1992	342350.0372	57118.69731	109281.9403	228808.8275	103093.7095	163665.8671	155917.7543	124061.7113	62385.0666	72663.57023	115521.0866	124393.9358	75042.04538	107372.2241	196447.1324	194044.105	147340.1509	50385.07221	138742.143	58058.29148	140879.8602	67094.6738	111274.2551	121188.8697	196660.9366	177038.3072	181883.9931	139505.1879	72164.57758	293199.8065
CHEBI:27306	C8H12N2O2			Vitamin B6	232.040185				32.70745742												13674.23081	7491.74195	9753.469939	14164.34302	29123.94627	8543.549407	17859.15807	11618.43412	225248.4096	14728.81249	9498.446056	11818.77715	21899.56659	17053.23722	13608.66887	12039.27578	11801.6305	11623.94294	13595.77878	44037.28973	24623.32498	17583.72664	5755.044317	9712.6565	9912.776682	10182.30073	7922.428544	17425.02865	11828.40792	34767.70676	9979.59926	9233.082627	19041.6023	13823.60169	15441.44318	18778.87765	9662.977179	14952.40672	7845.745939	11064.6616	53219.96301	17472.68262	29791.19835	107681.671	7104.026412	23365.13658	50244.89355	7733.386414	7431.464034	33100.97017	23312.98416	29414.57507	11201.77032	8100.381694	14002.10433	24295.78803	12281.00686	87751.67529	9363.314371	27928.1472	14656.75511	12482.92973	23347.92965	14649.93344	27519.54288	31952.3644	35729.924	8118.407075	29124.96297	12826.22812	59493.33269	31711.61302	18898.56663	9194.11853	26925.82781	14103.73597	11010.83389	10371.86447	25161.40713	26237.53071	22792.45194	25281.51777	11363.31217	15576.72879	28119.08034	6485.885091	40697.5789	45777.92667	26093.19934	11989.12316	10371.62822	10534.83602	16577.53506	22013.50635	8123.752328	28560.022	10979.35257	8702.982002	9580.324434	18103.60436	14136.26042	22396.20764	11694.17816	8727.507485	204410.5992	20800.66151	7126.188998	8806.604357	12070.20762	11818.34885	49426.88394	23672.40003	19982.63704	5815.011307	9090.158321	17977.55685	31884.51892	8355.333616	8171.377085	32788.65699	67471.23069	16084.2768	11787.76859	10591.66403	269041.2754	12277.26652	7636.611606	33615.94745	18664.92001	10717.96356	25695.32082	12398.10832	25803.00046	11388.09283	13612.01071	8602.124296	10956.45173	23367.18185	18815.93624	10268.08544	9901.483876	12465.91688	263215.5719	18430.84692	52266.55	18989.71078	216098.0171	9954.620555	15316.93611	15297.91383	20562.77	9603.701022	104398.7782	403342.5505	11553.317	38887.89861	28893.77551	9192.58493	11311.37736	15809.25911	22955.20468	12897.08633	19081.46174	11553.84808	30402.44623	29721.38647	25040.21845	9406.345476	25419.12149	16920.26322	13685.42603	6769.994723	10355.46604	13040.22277	23113.67005	9865.100801	10563.70609	10336.87202	8456.783677	23752.93649	15719.94399	12451.19037	289475.2469	22583.82096	23454.98937	12633.46455	8459.071953	10852.57141	27536.02137	19967.71594	12807.78825	13245.00112	13764.65864	5894.752047	12701.14962	14003.20511	19764.73906	10196.14306	18220.95669	9135.445789	18285.16115	48871.3957	9784.56123	12356.77009	9513.415723	16736.35251	7292.041385	20042.17213	42710.05848	41771.17966	17335.8278	9883.440227	11848.22322	12488.04016	21130.87709	17044.4165	35045.57691	12427.68416	12169.19033	8843.160212	15252.67015	15370.80988	17427.92098	917693.6982	32597.97012	166642.3276	24213.44472	7494.763545	10916.55912	69665.85223	22013.66197	10196.26263	26570.53175	10149.94872	10071.62462	13253.59847	6945.450205	12683.37063	103577.2169	8998.144901	19502.81127	10897.06113	8959.941745	11532.96997	38596.33835	13901.46714	6781.809499	9056.531416	9932.137728	11490.45474	19691.23847	14539.97392	17421.8624	9660.010361	14424.95735	15897.05242	35866.13643	51531.68198	41648.91326	8423.656547	7274.691213	11851.58583	12615.11841	15730.77011	13476.27235	12913.79656	8832.934152	16242.80201	12109.57567	18928.39992	8412.066305	20238.03056	15554.24623	42612.25091	9487.917283	19606.03089	12766.58241	197946.2565	12079.82083	14862.12134	6625.921623	13808.59423	11084.18751	17242.66353	15372.4457	16067.39502	21264.86932	13217.35856	10344.16876	67150.30078	10630.47552	15659.65841	14814.80705	51624.43047	17770.11349	10154.93459	13902.98776	25095.56175	12083.23239	19159.67483	15144.69147	39222.95832	9570.926552	35508.44063	7093.789996	23964.87469	17117.33595	24679.5083	8243.837842	31424.09619	11888.34989	11440.86926	14371.91044	16985.06636	8917.149714	23712.66263	10273.38119	15264.92247	14802.45892	15402.75659	10567.74285	13813.64679	23522.45613	12292.22459	14644.76545	11421.63379	7646.002844	9942.223527	15357.33247	14994.63134
