"","1-methyladenosine","1-methylguanine","1-methylguanosine","1-methylhistamine","2-aminoisobutyric acid","2-aminooctanoate","3-(N-acetyl-L-cystein-S-yl) acetaminophen","3-methylhistidine","3-methylxanthine","4-acetamidobutanoate","4-aminohippuric acid","4-guanidinobutanoic acid","4-pyridoxate","5-acetylamino-6-amino-3-methyluracil","5-aminolevulinic acid","6","7-methylguanine","7-methylxanthine","acetaminophen","acetaminophen glucuronide","acetyl-galactosamine","Acisoga","adenosine","ADMA","agmatine","ala-ala","alanine","allantoin","alpha-glycerophosphocholine","anserine","anthranilic acid","arginine","asparagine","aspartate","beta-alanine","betaine","biliverdin","caffeine","carnitine","C2 carnitine","C3 carnitine","C3-DC-CH3 carnitine","C4 carnitine","C4-OH carnitine","C5 carnitine","C5:1 carnitine","C5-DC carnitine","C6 carnitine","C7 carnitine","C8 carnitine","C9 carnitine","C10 carnitine","C12 carnitine","C12:1 carnitine","C14 carnitine","C14:1 carnitine","C14:2 carnitine","C16 carnitine","C18 carnitine","C18:1 carnitine","C18:2 carnitine","C20:4 carnitine","C26 carnitine","choline","citrulline","cortisol","cortisone","creatine","creatinine","cystine","cytosine","diacetylspermine","dimethylglycine","DMGV","ectoine","GABA","glutamate","glutamine","glycine","glycocholate","glycodeoxycholate/glycochenodeoxycholate","guanidinoacetic acid","hippurate","histamine","histidine","homoarginine","hydroxyproline","hypotaurine","hypoxanthine","imidazole propionate","inosine","isoleucine","kynurenic acid","leucine","linoleoyl ethanolamide","lysine","methionine","methionine sulfoxide","methylguanidine","methylimidazoleacetic acid","metronidazole","myristoleic acid","N1-acetylspermidine","N1-methyl-2-pyridone-5-carboxamide","N2","N4-acetylcytidine","N6-methyllysine","N6","N6.1","N6-acetyllysine","N-acetylornithine","N-acetylputrescine","N-acetyltryptophan","N-alpha-acetylarginine","N-carbamoyl-beta-alanine","N-ethylglycinexylidide","niacinamide","nicotinate","N-lauroylglycine","N-methylhistamine","N-methylproline","NMMA","ornithine","pantothenate","phenylacetylglutamine","phenylalanine","phosphocholine","pipecolic acid","piperine","proline","proline-betaine","pseudouridine","ribothymidine","SDMA","serine","serotonin","taurine","thiamine","threonine","trigonelline","trimethylamine-N-oxide","tryptophan","tyrosine","urate","urocanic acid","valine","xanthine","C14:0 LPC","C16:1 LPC","C16:0 LPC","C18:3 LPC","C18:2 LPC","C18:1 LPC","C18:0 LPC","C20:5 LPC","C20:4 LPC","C20:3 LPC A","C20:3 LPC B","C20:1 LPC","C22:6 LPC","C22:5 LPC","C16:1 LPC plasmalogen","C18:1 LPC plasmalogen A","C18:1 LPC plasmalogen B","C16:0 LPE","C18:3 LPE","C18:2 LPE","C18:1 LPE","C18:0 LPE A","C18:0 LPE B","C20:4 LPE","C20:1 LPE","C20:0 LPE","C22:6 LPE","C30:0 PC","C32:2 PC","C34:4 PC","C34:3 PC","C36:2 PC","C34:3 PC plasmalogen","C36:5 PC plasmalogen","C38:7 PC plasmalogen","C38:6 PC plasmalogen","C34:2 PE","C34:0 PE","C36:4 PE","C36:2 PE","C38:6 PE","C38:4 PE","C40:6 PE","C34:3 PE plasmalogen","C34:2 PE plasmalogen","C36:5 PE plasmalogen","C36:3 PE plasmalogen","C38:7 PE plasmalogen","C38:6 PE plasmalogen","C38:5 PE plasmalogen","C40:7 PE plasmalogen","C36:2 PS plasmalogen","C14:0 SM","C16:1 SM","C16:0 SM","C18:1 SM","C18:0 SM","C20:0 SM","C22:0 SM","sphingosine","sphinganine","C16:0 ceramide (d18:1)","C24:1 ceramide (d18:1)","C34:1 DAG Na adduct","C34:1 DAG NH4 adduct","C34:2 DAG Na adduct","1-methylhistidine","1-methylurate","1-methylxanthine","2-aminoadipate","2-aminobutyrate","2-aminoheptanoate","2-hydroxy-3-methylbutyrate/hydroxyisovalerate","2-hydroxy-3-methylpentanoate/hydroxyisocaproate","2-hydroxyglutarate","2-isopropylmalate","3-3-hydroxyphenylpropionate","3-methyladipate/pimelate","3-phosphoglycerate","4-hydroxybenzaldehyde","4-hydroxybenzeneacetonitrile","4-pyridoxate.1","6-phosphogluconate","7-methylxanthine.1","acetaminophen glucuronide.1","aconitate","adenine","adipate/methylglutarate","adonitol/arabitol","ADP","alpha-glycerophosphate","alpha-hydroxybutyrate/beta-hydroxybutyrate/hydroxyisobutyrate","alpha-keto-beta-methylvalerate/alpha-ketoisocaproate","alpha-ketoglutarate","alpha-ketoisovalerate","AMP","anhydroDglucose","aspartate.1","ATP","chenodeoxycholate/deoxycholate","citrate/isocitrate","CMP","CMPF","erythronate/threonate","fructose/glucose/galactose","fumarate/maleate","GDP","gentisate","glucuronate","glutamate.1","glutathione oxidized","glutathione reduced","glycerate","glycocholate.1","glycodeoxycholate/glycochenodeoxycholate.1","GMP","hexose diphosphate","hexose monophosphate","hippurate.1","homovanillate","hypoxanthine.1","IMP","indole-3-propionate","indolelactate","indoxylsulfate","inosine.1","inositol","isovalerate/valerate/methylbutyrate","kynurenine","lactate","malate","malonate","mesaconate","N-acetylglutamate","Ne-Ne dimethyllysine","nicotinate.1","oxalate","pantothenate.1","pentose monophosphate","PEP","phenyllactate","propionate","pseudouridine.1","pyruvate","quinate","quinolinate","salicylurate","sebacate","sorbitol","suberate","succinate","sucrose/lactose/trehalose","tartarate","taurocholate","taurodeoxycholate/taurochenodeoxycholate","threitol","thymine","UDP","UMP","uracil","urate.1","uridine","xanthine.1","xanthurenate","C14:0 LPC.1","C16:1 LPC.1","C16:0 LPC.1","C18:3 LPC.1","C18:2 LPC.1","C18:1 LPC.1","C18:0 LPC.1","C20:4 LPC.1","C22:6 LPC.1","C16:0 LPE.1","C18:2 LPE.1","C18:1 LPE.1","C18:0 LPE","C20:4 LPE.1","C20:0 LPE.1","C22:6 LPE.1","C22:0 LPE","C30:1 PC","C30:0 PC.1","C32:2 PC.1","C32:1 PC","C32:0 PC","C34:4 PC.1","C34:3 PC.1","C34:2 PC","C34:1 PC","C34:0 PC","C36:4 PC-B","C36:2 PC.1","C36:1 PC","C38:6 PC","C38:4 PC","C38:3 PC","C38:2 PC","C40:10 PC","C40:9 PC","C40:6 PC","C34:5 PC plasmalogen","C34:4 PC plasmalogen","C34:3 PC plasmalogen.1","C34:2 PC plasmalogen","C34:1 PC plasmalogen-A","C36:5 PC plasmalogen-B","C36:4 PC plasmalogen","C36:3 PC plasmalogen","C36:2 PC plasmalogen","C36:1 PC plasmalogen","C38:7 PC plasmalogen.1","C38:4 PC plasmalogen","C32:0 PE","C34:2 PE.1","C34:0 PE.1","C36:4 PE.1","C36:2 PE.1","C36:1 PE","C36:0 PE","C38:6 PE.1","C38:5 PE","C38:4 PE.1","C38:2 PE","C40:6 PE.1","C34:3 PE plasmalogen.1","C36:5 PE plasmalogen.1","C36:4 PE plasmalogen","C36:3 PE plasmalogen.1","C36:2 PE plasmalogen","C36:1 PE plasmalogen","C38:7 PE plasmalogen.1","C38:6 PE plasmalogen.1","C38:5 PE plasmalogen.1","C38:3 PE plasmalogen","C40:7 PE plasmalogen.1","C34:0 PS","C40:6 PS","sphingosine.1","palmitoylethanolamide","C16:0 Ceramide (d18:1)","C22:0 Ceramide (d18:1)","C24:0 Ceramide (d18:1)","C24:1 Ceramide (d18:1)","C14:0 SM.1","C16:1 SM.1","C16:0 SM.1","C18:1 SM.1","C18:0 SM.1","C20:0 SM.1","C22:1 SM","C22:0 SM.1","C24:1 SM","C24:0 SM","C14:0 CE","C16:1 CE","C16:0 CE","C18:3 CE","C18:2 CE","C18:1 CE","C18:0 CE","C20:5 CE","C20:4 CE","C20:3 CE","C22:6 CE","C22:5 CE","C22:4 CE","C16:1 MAG","C18:0 MAG","C30:0 DAG","C32:2 DAG","C32:1 DAG","C32:0 DAG","C34:3 DAG","C34:2 DAG","C34:1 DAG","C34:0 DAG","C36:3 DAG","C36:2 DAG","C36:1 DAG","C36:0 DAG","C36:4 DAG","C38:5 DAG","C38:4 DAG","C41:0 TAG","C42:0 TAG","C43:2 TAG","C43:1 TAG","C43:0 TAG","C44:2 TAG","C44:1 TAG","C44:0 TAG","C45:2 TAG","C45:1 TAG","C45:0 TAG","C46:4 TAG","C46:3 TAG","C46:2 TAG","C46:1 TAG","C46:0 TAG","C47:2 TAG","C47:1 TAG","C47:0 TAG","C48:5 TAG","C48:4 TAG","C48:3 TAG","C48:2 TAG","C48:1 TAG","C48:0 TAG","C49:3 TAG","C49:2 TAG","C49:1 TAG","C49:0 TAG","C50:6 TAG","C50:5 TAG","C50:3 TAG","C50:2 TAG","C50:1 TAG","C50:0 TAG","C51:3 TAG","C51:2 TAG","C51:1 TAG","C51:0 TAG","C52:7 TAG","C52:6 TAG","C52:4 TAG","C52:3 TAG","C52:2 TAG","C52:1 TAG","C52:0 TAG","C53:3 TAG","C53:2 TAG","C54:9 TAG","C54:8 TAG","C54:6 TAG","C54:5 TAG","C54:4 TAG","C54:3 TAG","C54:2 TAG","C54:1 TAG","C55:3 TAG","C56:10 TAG","C56:9 TAG","C56:8 TAG","C56:7 TAG","C56:6 TAG","C56:5 TAG","C56:4 TAG","C56:3 TAG","C56:2 TAG","C56:1 TAG","C58:11 TAG","C58:10 TAG","C58:9 TAG","C58:7 TAG","C58:6 TAG","C60:12 TAG","cholesterol","piperine.1","NH4_C14:0 CE","NH4_C16:1 CE","NH4_C16:0 CE","NH4_C18:3 CE","NH4_C18:2 CE","NH4_C20:5 CE","NH4_C20:4 CE","NH4_C20:3 CE","NH4_C22:6 CE","NH4_C22:5 CE","NH4_C22:4 CE","NH4_C18:0 MAG","NH4_C30:0 DAG","NH4_C32:2 DAG","NH4_C32:1 DAG","NH4_C32:0 DAG","NH4_C34:3 DAG","NH4_C34:2 DAG","NH4_C34:1 DAG","NH4_C34:0 DAG","NH4_C36:3 DAG","NH4_C36:2 DAG","NH4_C36:1 DAG","NH4_C36:0 DAG","NH4_C36:4 DAG","NH4_C38:5 DAG","NH4_C38:4 DAG","NH4_C41:0 TAG","NH4_C42:0 TAG","NH4_C43:2 TAG","NH4_C43:1 TAG","NH4_C43:0 TAG","NH4_C44:2 TAG","NH4_C44:1 TAG","NH4_C44:0 TAG","NH4_C45:2 TAG","NH4_C45:1 TAG","NH4_C45:0 TAG","NH4_C46:4 TAG","NH4_C46:3 TAG","NH4_C46:2 TAG","NH4_C46:1 TAG","NH4_C46:0 TAG","NH4_C47:2 TAG","NH4_C47:1 TAG","NH4_C47:0 TAG","NH4_C48:5 TAG","NH4_C48:4 TAG","NH4_C48:3 TAG","NH4_C48:2 TAG","NH4_C48:1 TAG","NH4_C48:0 TAG","NH4_C49:3 TAG","NH4_C49:2 TAG","NH4_C49:1 TAG","NH4_C49:0 TAG","NH4_C50:6 TAG","NH4_C50:5 TAG","NH4_C50:4 TAG","NH4_C50:3 TAG","NH4_C50:2 TAG","NH4_C50:1 TAG","NH4_C51:3 TAG","NH4_C51:2 TAG","NH4_C51:0 TAG","NH4_C52:7 TAG","NH4_C52:4 TAG","NH4_C52:3 TAG","NH4_C52:2 TAG","NH4_C53:3 TAG","NH4_C54:4 TAG","NH4_C56:10 TAG","NH4_C56:9 TAG","NH4_C56:8 TAG","NH4_C56:7 TAG","NH4_C56:6 TAG","NH4_C56:5 TAG","NH4_C58:11 TAG","NH4_C58:10 TAG","NH4_C58:9 TAG","NH4_C60:12 TAG","12.13-diHOME","9.10-diHOME","13-HODE","10-HDoHE","CNp_TF_01_11-HDoHE","CNp_TF_02_11-HETE","12-HETE","15-HETE","12-HEPE","sphingosine-1-phosphate","levulinate","CNp_TF_03_hydrocinnamate","mandelate","2-aminooctanoate.1","2-hydroxyoctanoate","3-hydroxyoctanoate","caprate","indoleacetate","3-hydroxydecanoate","3-hydroxyhexanoate","5-dodecenoate","dodecanoate","undecanedionate","myristoleate","myristate","dodecanedioate","pentadecanoate","hydroxymyristate","palmitoleate","CNp_TF_04_palmitate","tetradecanedioate","10-heptadecenoate","heptadecanoate","16-hydroxypalmitate","2-hydroxyhexadecanoate","alpha-linolenate","linoleate","oleate","CNp_TF_05_stearate","hexadecanedioate","10-nonadecenoate","nonadecanoate","17-Methylstearate","eicosapentaenoate","arachidonate","eicosatrienoate","eicosadienoate","eicosenoate","arachidate","phytanate","docosahexaenoate","docosapentaenoate","adrenate","13-docosenoate","eicosanedioate","CNp_TF_06_chenodeoxycholate","CNp_TF_07_deoxycholate","CNp_TF_08_hyodeoxycholate","CNp_TF_09_ketodeoxycholate","cholate","glycolithocholate","glycochenodeoxycholate","glycodeoxycholate","glycoursodeoxycholate","glycocholate.2","CNp_TF_10_taurolithocholate","taurochenodeoxycholate","taurodeoxycholate","taurohyodeoxycholate","taurocholate.1","salicylate","theophylline","saccharin","azelate","CNp_TF_11_salicylurate","sebacate.1","ibuprofen","2-hydroxyibuprofen","pantroprazole","CNp_TF_12_3-methyladipate","CNp_TF_13_cinnamoylglycine","dehydroepiandrosterone sulfate","formylmethionine","glucose","N-acetylalanine","oxypurinol","palmitoylethanolamide.1","phenylacetylglutamine.1","phenyllactate.1","p-hydroxyphenylacetate","ribothymidine.1","nervonic acid","acesulfame","9-cis-retinoic acid"
"PLA40001",5288,579527,6379,329511,443218,2384,NA,31995,488,758,7069,283,5933,31,19373179,"8-dihydroxypurine",12578,424,1242,NA,10281,109992,2131,28160177,223,156,73102,445,436516,178,108,247641,41596,598,1882711,3982387,174082,18914,7265594,1901161,189652,2973,144881,1583,38088,2179,2290,2192,281,2597,1035,6692,4246,5295,20875,4626,4096,88342,23692,97177,90045,5107,20796,2007926,76434,593,282444,412370,2167462,34461,1990,10880,80070,4755,944,665418,20571,946153,7711,83390,98589,2854,19499,1452,415487,22267,61359,3384,2602900,662153,4067,82524752,2360,166894468,20385,455666,67367,7662,155368,2840,644,2383,45006,37949,"N2-dimethylguanosine",9013,29735,"N6-dimethyllysine","N6",4983,11600,5449,864363,1542,173536,NA,49444,799,4914,329451,17972,39409,191309,117309,948318,92618105,4186270,9114,436,2444396,116494,248810,864760,17996830,5975,3641,959140,1713,50140,19303,8028260,154613652,41638228,1454015,22779,98101118,24682,1031705,1013692,25834644,1933165,7204513,3284108,3233801,467392,570798,69559,401418,6397,25414,12822,46744,74356,12843,306457,47923,952526,329185,361391,243068,207065,54031,223693,48456,1299518,1351278,305101,2331875,226886422,781269,1056089,55608,245587,850526,184105,365843,1044139,159538,488390,34542,200408,70922,376447,280809,155094,518592,678132,142790,54538,438872,410603,4017327,750214,1382072,1103805,1084834,17591,5106,73886,260114,12121,48402,2821,321416,94572,NA,181645,48514,763018,198350,26455,15622873,552342,NA,2007344,1157659,2753009,NA,3145,64990,NA,NA,23947134,NA,14558,372101,21939,299265,36022881,58205522,5045692,7371352,31086,3551827,50854,434740,613051,285287954,NA,219318,20536662,122519168,347329,82672,8607302,1028876,31871803,NA,NA,57032,3453108,6148901,22332,60778,275187,44140558,1844,217157,154697,9411,1251498,6258003,85499,34507887,5589952,NA,8917610,914012,548724,6221132,2299844,NA,NA,904733,62765,NA,NA,1126447,1308390,716106,38133190,NA,294027,1076418,1078169,846676,1648448,136076690,15624562,1143603,NA,138835,2812460,11422,69539,15491,19340616,1562423,1358704,7912020,143013,939318,1271720,41024039,1738366,10653116,7371683,10609957,799468,103461,84627,232845,79322,109090,38987,1422125,6930,32050,1150044,5232948,8000544,31930947,10899487,1560265,24732654,382660966,193255213,2151995,60249278,190342455,29714190,18495947,24360515,29048358,3365575,262102,4631438,4444069,22678,78815,6117963,1743761,3804678,3962119,8774405,1679669,2865134,435326,265353,4156514,75562,866299,867555,659599,2360862,243824,538971,188723,1058897,886638,7904979,2451,276099,472227,312732,653795,115972,51141,137370,722756,957478,264224,159897,203494,214849,1744,82373,24719,222078,737558,89685,3568592,4483630,40114180,3189455,7798659,7261987,8710255,15244175,16438188,10247770,779799,3824235,4272407,8396207,37283184,14900830,2138296,1895139,7978244,2142431,546533,46354,1237,1235,69692,139615,25109,337843,834032,100030,1045048,2742337,436176,2099172,2736730,678243,159113,194480,163384,60960,301512,4290967,214423,487521,443458,4968098,8090499,6016539,459533,786054,517545,866189,3788496,11831734,13191143,6222685,853454,1156957,335123,799849,3475367,10325540,22043610,16336655,7603033,638998,1446691,1008133,393982,564467,2451030,23021359,22423686,26656729,9968549,947927,2041361,2242336,638291,337482,2036293,23404688,29322108,36353787,23059697,4183807,653022,2003165,4792,319076,5723599,5973122,10233919,15463559,13798377,5273286,73467,11653,221573,739775,1065619,1123663,457845,1336188,2066084,1936862,942454,11981,46382,71152,3066,206483,0,1922813,0,194682,4161924,1898283,12099309,91726835,2999839,11896330,3330887,718814,74560,17511,2036,116456,41224,314553,470361,100502,849200,1385770,208799,968767,1043177,290209,49994,216786,46792,10928,206554,3989091,96140,309706,558144,2542754,7200145,11079309,363008,990385,1407321,336904,1907799,9787414,27616526,20410282,1314233,2809916,1796363,332806,2143675,10741245,44776068,51780467,25714802,1084399,3788372,4381721,1626490,254606,1789566,11041877,45141702,76155965,78925071,2933672,5247484,906422,177374,50832097,82062974,90909068,2338650,21015971,1252,192371,1040469,2055540,2857104,764771,1301,64376,146194,332,26863,8077,14934,1766,NA,19438,55550,883,907,1080474,108574,210442,6973,1019,12746,2750,27031,20339,5248,2620,1679,102034,5488,42399,551349,25475,268671,5003,752101,744880022,60136,103029,925215,75488,131478,463538,7175447,13099815,354607036,99402,87483,22064,14139,16967,219789,139964,265118,479106,359088,76626,119255,42539,99888,408186,50693,1129039,3817968,224304,145866,54870,589,1666627,315993,152682,830416,NA,227500,34164,4110,74122,17095,9291,62566,15882,255481,8882,NA,NA,NA,379106,771433,743,1305,304973,2612,37586,116358,125526,29839,1594,4744,231846,582,23530
"PLA50160",5046,711606,8310,639117,740616,3942,93,79772,3086,614,2635,33,12514,NA,17593309,"2128",14311,5076,2474,NA,19658,225137,272,30702959,190,125,40946,77,231905,170,246,78842,30615,1921,1410226,3812940,365196,2012,10338072,5399765,247340,3095,286189,14948,65357,5794,3243,9617,1492,24231,1702,52488,28171,41479,19816,40101,35180,119695,31742,194711,176512,14210,13021,1791554,77400,55751,5955,934948,2412949,28673,1723,3586,61133,3825,2940,852695,18747,755972,5942,49,14073,2300,1295,1067,398239,28180,54839,2813,10217995,105712,15097,70024384,6185,148266903,17671,402420,55746,3415,245469,5593,944,3549,46071,82706,"15380",12961,23277,"15709","N6-trimethyllysine",4751,10067,3719,423698,1955,239391,24244,94200,2354,5440,629850,24308,33600,128364,180863,580846,114097670,2991483,5293,172440,1217075,323672,342206,990299,22192387,3551,112,891309,2840,33494,3302,27330719,113928734,34210523,2074628,20177,87208777,45085,428872,521339,14437455,962186,3818509,2183797,2959228,233622,491281,36081,285387,3195,50576,19143,27566,65141,6524,129851,14601,298961,170368,231959,162968,192901,31640,182428,88158,289766,752855,155347,1298187,206091693,443076,713728,50113,206983,303204,78204,215298,482960,188208,549917,59605,114746,56777,341155,148447,185324,453347,531425,173712,25450,220106,257511,2444962,364302,752101,969422,847203,24594,8510,61372,189628,37616,9898,25184,951587,206913,NA,217105,88505,797833,259992,43524,7136300,NA,NA,1409557,1394172,2125707,NA,13025,NA,312172,NA,32303714,85643,15668,510133,25143,188478,81857109,38275795,4239198,4526431,48773,3014340,53500,40359,465018,422340083,NA,359844,18370168,78812263,268207,82178,6720820,557742,45154004,NA,NA,119775,108810,128241,86861,33542,267329,3237845,981,2032242,229271,4248,1201696,6019150,1381652,43965902,4380722,NA,9503627,702447,490221,2597828,1691409,NA,NA,1144056,95073,41764,NA,694169,1395746,877554,40416568,NA,660623,NA,811312,360463,1710567,87424939,1425467,90887,NA,NA,2593016,13542,NA,39833,26264352,2444412,1871721,17028757,138028,471055,735538,24829322,879780,5829747,5395026,11167041,920791,217511,34834,70046,41187,69008,38210,1334544,14991,36773,123465,1087635,3218832,5360282,5269738,763497,9156808,221620390,91252316,1216956,55061750,150513458,18360335,24025530,41683615,36202946,2713474,220268,6946038,8908286,8325,19404,3470630,920945,2207488,3316901,6020512,725453,1094998,179664,291765,2514346,16037,251201,282690,281161,761649,268434,238713,215305,535838,838687,5480789,58048,136261,415902,133301,255396,60911,12965,174032,503320,602551,83921,191588,95291,97982,2148,24336,24155,133793,422634,64915,2102170,2949233,24746502,1851673,4694287,5888632,7518239,10457682,13114560,6877993,303842,1592577,4651493,5406096,37721250,15052896,1643069,1863980,10484472,2415599,1477526,103152,49307,1580,65610,4795,9729,70739,73620,119742,830790,1115502,70537,2880788,2178342,189248,127983,1213694,84984,58283,1384,51160,925,6748,11298,188742,238775,74677,25223,22319,6458,96343,438290,1297465,804932,85054,100497,50786,1115,193456,1066402,2361420,3254534,1545708,204145,269066,284134,87875,1622,274865,1725469,12406013,10423287,7476136,445649,730251,831568,416166,60511,367473,3390055,42264593,36443706,28891733,6085525,206200,1183601,1524214,467866,6320019,47286287,31937364,32002966,28298072,12009809,1605341,151675,16985,309617,994312,1829981,2092079,869789,4154453,4085574,3198739,800448,40380,151942,172400,77594,290303,7511,1035445,11415,69624,1636386,1660355,8020416,80758068,2770181,15693859,3430739,1897477,199496,49970,2130,1191,5821,42250,33572,78905,663879,459125,23276,1389978,769388,65601,33360,974026,18627,9485,89,24668,0,1286,4357,64079,115591,121314,7281,20532,23244,27790,145161,547704,1097793,332746,122889,163411,35765,60508,407337,2206183,6699739,4692984,702198,349279,830079,506118,20085,76993,692246,5680151,21954716,28970280,15905886,1950824,1865810,76326,116275,97635770,92755862,59423219,2319336,60502523,25375,209315,1447474,3403479,4654593,1226047,4111,125160,310310,1254,61931,63935,17583,3874,28088,34851,27228,991,884,903328,69715,34309,1430,2016,20509,9690,13618,12729,29328,5391,10093,147493,4646,123452,1363093,26447,517808,5051,2840989,1404519810,46843,423552,2829997,87260,164015,4246732,28101057,43665442,472616832,49269,440050,61890,39135,47681,773857,504339,1067552,1325459,563653,111210,853250,270945,366111,605164,19599,359976,908307,310016,15985,5637,48,137661,10499,30113,9882,NA,92907,1376,190,2655,2404,5415,110,8254,16466,5204,164,31,91,304370,12469,11241,1320,190321,3120,62952,24721,73276,20317,2181,5140,310663,606,29889
"PLA20014",4671,282676,3079,282305,410834,4463,34,55830,4107,563,2656,261,6581,85,20303642,"14475",13257,8792,1203,NA,15897,141442,475,32589761,169,250,69386,235,492020,236,167,148361,40309,998,2024090,5401230,168040,2406,9239190,2122580,180093,2657,167826,5651,41689,3596,2732,5101,521,11174,1011,23670,12211,17751,30463,17193,12075,176282,34753,187432,206289,10665,13456,1438855,97932,20445,3468,738628,2504926,30750,1961,19361,64329,3259,1234,667310,26738,897962,7267,48271,158627,3322,7584,1185,480006,36455,64809,2390,2294910,351160,1771,82045293,7805,156729155,12275,595807,69976,9074,206887,2923,767,2678,45243,46550,"19372",12776,25991,"14708","67553",4575,12952,4733,438016,1623,171960,NA,80706,770,4649,280256,91620,40195,201729,135367,458208,125897683,3429151,6827,199211,2207707,1831394,284279,894022,21975015,6163,678,642088,871,62632,9009,7888186,155500135,54991650,1869062,19380,82343727,26702,528352,765335,22669122,1685403,5533990,3135695,4227621,358988,709752,85615,351922,10379,55447,16253,39063,101153,8200,167462,19583,423989,202723,260274,226825,199386,39836,252449,58525,243392,524181,123532,1221742,210506557,375726,673481,36978,181980,361523,52875,255516,685238,151451,475001,38273,120342,37450,323069,150057,166962,386496,508754,145110,26096,207248,259047,2647242,467476,836473,651469,565450,14855,3753,53849,174326,16769,29850,5821,709955,226154,NA,229504,56615,1481618,152429,17200,14125473,194335,NA,1643183,1037538,2196449,NA,3964,NA,515948,NA,40300556,NA,14670,330266,12071,246584,23256573,35241371,4117521,4033658,28489,3271689,57983,68415,277719,420314282,51807,311035,19606373,88968127,394384,55866,8110788,570146,38866996,NA,NA,83068,2476594,11675680,NA,NA,288855,16883669,6120,188971,85147,2544,1728135,5398760,NA,37481648,4538628,116291,8210613,1035297,560756,5927812,2255396,NA,NA,796064,68479,NA,NA,765545,970316,764954,17426683,NA,746157,724862,802413,468876,1757250,143595412,3814714,NA,NA,530627,2460836,12221,NA,NA,16767714,2082019,1075748,6986885,NA,504216,1006077,37653394,1638949,8518902,7266450,14297726,1210938,215155,43950,105785,48691,75084,38863,1501563,9253,41056,133904,888660,2171567,4249439,4958656,508771,7820156,229300220,72737045,1158298,53018311,144024527,12762808,20969498,34607862,25464902,1887951,191631,6096723,7348673,7196,19829,2618197,659805,1899975,2785918,5512265,569490,1063160,151181,218040,2344883,10233,280305,199871,314364,997328,118376,186223,143651,467243,700665,4990476,35187,124714,381910,90348,240550,33729,10863,150037,430309,582869,54648,171602,79753,79038,1526,8786,21106,95634,327017,69778,2068217,2971294,25015629,2212700,5359094,4699395,6120370,8911558,12450050,5993494,268732,1642155,4021092,3465456,31960181,11199084,1599795,1038342,10171964,1725325,1001984,63252,13841,1566,65299,55039,38420,273084,337185,173702,1076495,2643971,225068,3703303,3409452,435581,156700,754943,184369,51511,125870,1346037,82008,173912,190920,1968513,2753699,1705289,216005,280730,200655,555116,2268919,6113070,4814513,1436484,496247,437954,155381,644173,3198236,8201947,13158264,7649671,2338461,630032,953161,447766,128984,597379,3163069,23590703,18298498,16930211,3718425,1531810,1795034,1188123,297917,528105,3410108,37583801,40837900,39323032,13920043,2098871,1249898,2150443,32884,706329,10918752,14299735,21561386,24618783,13807884,3698811,148162,27638,384542,1446816,2354676,2398012,960035,2251164,2420299,1408207,514334,27744,121455,224281,80768,344064,1733,957885,13747,58110,1581745,1426294,5539255,72661957,1462844,14286903,2499279,1457712,122058,15723,1848,27713,35854,158053,167409,119015,778162,1070832,85514,1604861,1212376,149728,38230,485171,53580,8668,64668,855217,25303,79058,154063,756627,1533398,2283178,105439,260662,430653,176055,848562,3261638,7387063,4473548,528280,1026707,611812,205902,1318314,6482718,22566791,19787044,6873673,798985,2427974,1959761,492812,197118,1520596,10544775,44091695,53536799,38956871,3595366,4131172,359257,187806,82365811,110642761,89172710,2840440,40206527,19594,216883,1740910,3977290,5080338,1355048,2242,108064,359563,133,18050,4409,11329,357,1855,5859,17063,675,NA,1218709,67604,133402,906,2162,17412,5668,16403,16250,6697,3041,3296,92479,5131,44823,619848,15998,263883,4302,1067219,923905858,29396,146492,1087959,63427,143839,911490,12163669,19597625,346781972,42687,113733,25547,12363,12923,239951,142470,274860,538138,357019,45335,240717,50852,106820,354540,28447,424809,1213721,286135,7584,11073,5780,2468088,433256,513666,513264,NA,420935,116023,25429,78995,9303,9230,664,13456,172450,5100,26,NA,NA,387313,542826,1998,1516,233363,3884,36036,10272,60976,23063,701,3986,223630,28873,16943
